date,sentence,sentiment
23/03/2022 20:28:45,resimen pasu pelopor korps brimob polisi republik indonesia dapat hormat kunjung tim audit kerja itwil itwasum polisi republik indonesia rangka audit kerja periksa tahap aspek rencana organisasi tahun anggar ta,positif
24/03/2022 05:24:35,korps brimob polisi republik indonesia dapat hormat kunjung irwasum polisi republik indonesia komjen pol drs agung budi maryoto rangka audit kerja periksa tahap aspek rencana organisasi tahun anggar ta,positif
24/03/2022 05:27:13,korban indra kenz doni salmanan dorong dpr pantau kerja polisi republik indonesia tangan kasus kumparannews,negatif
24/03/2022 07:54:06,rakernis divisi pusat satker mabes polisi republik indonesia tekan laksana tugas kerja iring sinergi ibarat organ tubuh polisi republik indonesia dapat bagai macam unsur atur organ tubuh listyosigitprabowo rakernisgabungan,positif
24/03/2022 12:20:43,mulut sampe dower teriak pita suara putus hasrat cita gerombol kadrun capai beliau dukung hampir rakyat kerja prestasi hebat penting rakyat bangsa terus teriak teriak guna,negatif
24/03/2022 12:20:49,korban minta dpr pelotot kerja polisi republik indonesia ungkap gembong utama binomo quotex,negatif
24/03/2022 12:39:03,propam polda lampung raih harga kerja baik kapolri,positif
24/03/2022 13:36:51,tepat sekali kerja polisi republik indonesia bawah standard ideologi indonesia batas kuasa an kuasa sangkut etika negara turut tahu,negatif
24/03/2022 14:02:57,korban minta dpr awas kerja polisi republik indonesia kasus binomo quotex bandarlampung sumatra,negatif
24/03/2022 14:45:03,komisi iii dpr ri apresiasi kerja polisi republik indonesia ungkap edar narkotika jenis sabu ton wilayah hukum polda jabar kimcipedes,positif
24/03/2022 16:05:57,salut sekali kerja laku polisi republik indonesia wujudkansdmunggul berantas tuntas narkoba,positif
25/03/2022 02:31:21,salut sekali kerja laku polisi republik indonesia wujudkansdmunggul berantas tuntas narkoba,positif
25/03/2022 02:33:09,salut sama kerja polisi republik indonesia,positif
25/03/2022 05:37:41,terimakasih sobat polisi republik indonesia dukung terus tingkat kerja berantas terorisme mohon doa dukung terus polisi republik indonesia yaa sobat terus kerja profesional dapat percaya penuh masyarakat,positif
25/03/2022 06:54:21,sangat apresiasi kerja polisi republik indonesia semangat bongkar kasus indra doni harap semangat terap kasus duga korupsi tppu contoh kasus crazy rich oslo,positif
26/03/2022 02:36:24,lspi apresiasi kerja polisi republik indonesia ungkap selundup ton sabu pangandaran jawa barat,positif
26/03/2022 03:12:52,smakin lucu kerja kpk ri kasus tempat pernah kata hati lidi nah dki beda daerah kpk mmng kerja sama pemprov dki mslh cukup jelas buat dki msh nyaman kpk pak firli,negatif
26/03/2022 09:00:53,seluruh masyarakat umum faham tuju gerombol kadal jelas ingn buat kacau kerja perintah guling presiden pilih ratus juta rakyat indonesia menag yaqut jembatan jatuh gubernur ahok nista agama,negatif
26/03/2022 09:11:49,sebenernya simple bro perihal kurang layan polisi lapor propam kompolnas elemen punya wewenang awas kerja anggota polisi republik indonesia lapang,positif
26/03/2022 10:55:49,dukacita tewas sunardi tahu sepak terjang alm sunardi ragu kerja densus satu anti teroris,negatif
26/03/2022 16:56:54,direktur eksekutif cupr uki komentar soal densus antiteror polisi republik indonesia tangkap sangka teroris sumatera barat uki nilai densus milik kerja sangat baik teroris antek antek sangat benci satu,positif
27/03/2022 03:27:56,anggota komisi iii dpr ri apresiasi kerja polisi republik indonesia menggalkan selundup narkoba pangandaran,positif
27/03/2022 03:45:17,direktur eksekutif cupr uki komentar soal densus antiteror polisi republik indonesia tangkap sangka teroris sumatera barat uki nilai densus milik kerja sangat baik teroris antek antek sangat benci satu,negatif
27/03/2022 03:58:11,upgrade kerja isilop,negatif
27/03/2022 11:08:05,kerja polisi republik indonesia memang patut acung jempol polisi republik indonesia jadi bangga buat semua bravo polisi republik indonesia,positif
28/03/2022 03:45:13,wah patut apresiasi kerja polisi republik indonesia,positif
28/03/2022 05:40:45,uihhh mantap perlu apresiasi kerja aparat polisi perlu kasih harga bravo polisi republik indonesia,positif
28/03/2022 08:13:16,keri bina hmmmm,negatif
28/03/2022 09:23:39,kerja polisi republik indonesia cimahi survei tim puslitbang polisi republik indonesia,positif
28/03/2022 12:22:31,tim puslitbang polisi republik indonesia laku teliti nilai masyarakat kerja polisi republik indonesia sulut,positif
28/03/2022 13:44:07,bapak bapak tahu info begini kerja bawah keteter hadap kasus maksud moga bapak kapolri tanggap kasus citra polisi republik indonesia makin lambung mata masyarakat tega suatu hukum,negatif
29/03/2022 06:17:03,walikota semarang hendrar prihadi menghimbau masyarakat manfaat minyak goreng cerdas diri beri apresiasi kerja polisi republik indonesia awas distribusi sedia minyak goreng lapang,positif
29/03/2022 07:15:06,polisi republik indonesia tiru kerja meski jahat depan hidung mata pura pura buta kantor bawa tumpuk barang bukti gepok bop baru mau gerak,negatif
29/03/2022 07:22:09,kerja polisi makin pessimis nyaman warga negara hoax fitnah smkn rajalela cuma harap muncul polisi jenis baru seragam daster siapa lebih tegas,negatif
29/03/2022 12:12:45,tingkat mutu kualitas kerja tim puslitbang mabes polisi republik indonesia laku teliti percaya masyarakat mako polisi republik indonesia subang,positif
29/03/2022 15:10:18,tingkat mutu kualitas kerja polisi republik indonesia tim puslitbang mabes polisi republik indonesia laku teliti kait percaya masyarakat mako polisi republik indonesia subang,positif
29/03/2022 17:07:44,apresiasi polisi republik indonesia kerja tega hukum indonesia,positif
30/03/2022 03:18:17,tim puslitbang polisi republik indonesia gelar teliti nilai masyarakat kerja polisi polisi republik indonesia muaro jambi,positif
30/03/2022 05:03:06,puslitbang polisi republik indonesia kunjung polisi republik indonesia minsel laku teliti supervisi puas masyarakat kerja polisi republik indonesia humasresminsel polresminsel,positif
30/03/2022 06:42:59,layan sound system bid tik polda aceh rangka monitoring audit kerja tahap ii itwasum polisi republik indonesia polda aceh polisi republik indonesia ta jajar polda aceh bidhumaspoldaaceh multimediahumaspoldaaceh,positif
30/03/2022 10:57:33,duga unprosedural yudi kriemen minta propam mabes polisi republik indonesia evakuasi kerja subdit dit reskrimum polda riau,negatif
30/03/2022 12:10:03,layang surat propam mabes polisi republik indonesia yk minta propam polisi republik indonesia evaluasi kerja subdit dit reskrimum polda riau,positif
31/03/2022 00:19:49,slalu klaim rakyat entah rakyat mana maksud kadrun ken bapak mundur kan bawa rakyat dong karna rakyat rasa kerja pak jokowi,negatif
31/03/2022 02:29:50,balikpapan polisi daerah kalimantan timur terima kunjung tim puslitbang polisi republik indonesia rangka supervisi teliti tingkat percaya publik polisi republik indonesia tingkat percaya masyarakat kerja polisi republik indonesia ta poldakaltim kaltim kamihumaspolri,positif
31/03/2022 05:02:21,irjen pol djoko rudi loyal kerja polisi depan wadah frn jadi duta polisi republik indonesia,positif
31/03/2022 07:29:31,kepala polisi daerah jabar kukuh pasu respon cepat prc brimob jabar sumedang upaya polisi republik indonesia tunjang kerja sekaligus tingkat ayom lindung layan masyarakat satbrimob polda jabar kukuh pasu respon cepat,positif
31/03/2022 09:00:53,gantung pangkat bang harus sejak tunjang kerja lebih dripada cukup,negatif
31/03/2022 10:37:48,mohon maaf pak pribadi percaya kerja kerja anak buah bpk kasus atas sprti kasus azam khan nicho silalahi proses cpt mungkin rs percaya it lgi,negatif
31/03/2022 14:21:49,bentuk peduli polisi republik indonesia padah masyarakat makin bulat makin besar polisi republik indonesia selalu membri baik semua masyarakat moga jajar polisi republik indonesia tugas selalu ada sehat amin selalu dukung kerja polisi republik indonesia,positif
31/03/2022 20:47:24,peran masyarakat paling utama hasil kerja polisi republik indonesia polrestabanyumasbebatiran,positif
01/04/2022 08:02:47,legislator pkb apresiasi kerja irjen helmy santika pimpin satgas pangan polisi republik indonesia,positif
01/04/2022 12:13:09,tuntut adil jumadi adu propam mabes polisi republik indonesia yudi krismen evaluasi kerja subdit dit reskrimum polda riau,negatif
02/04/2022 08:09:00,cukup prihatin woiiii segera basmi intervensi negara kelompok indonesia kontra perintah atas nama ham ham laku teroris rakyat sepenuh dukung kerja tentara republik indonesia polisi republik indonesia,negatif
03/04/2022 03:25:46,jadi paham atur tilang nyata bukan sadar rakyat tertib lalu lintas kejar target besar nilai tilang tunjang kerja aparat gimana pertanggungjawabannya,negatif
03/04/2022 04:22:59,bodoh kerja kok minta tambah duit tilang jadi tilang dikit kerja turun duit tilang masuk kas negara kerja anggar tahu alokasi apbn polisi republik indonesia usah sok pinter mbodohin orang cermin kau,positif
03/04/2022 04:32:43,harga jadi bukti aku kerja seluruh jajar jasa raharja beri dukung polisi republik indonesia wujud sistem transportasi aman integrasi scr digital manfaat cepat proses selesai santun masyarakat,positif
03/04/2022 06:22:37,serah harga sebut sama selenggara rapat kerja teknis rakernis fungsi lalu lintas jumat surabaya harga jadi bukti aku kerja seluruh jajar jasa raharja beri dukung polisi republik indonesia,positif
03/04/2022 06:38:04,harga jadi bukti aku kerja seluruh jajar jasa raharja beri dukung polisi republik indonesia wujud sistem transportasi aman integrasi digital,positif
03/04/2022 06:40:33,potret hukum bima ntb evaluasi kerja kepala polisi republik indonesia bima kota sangat malu,negatif
03/04/2022 17:27:01,memang aparat reaktif ulah kesan biar duli resah masyarakat pribadi apatis kerja aparat tegak hukum bahkan kadang duga pihak polisi susup kes memback up negara negara,positif
04/04/2022 00:13:07,selenggara rapat kerja teknis rakernis fungsi lalu lintas jumat surabaya harga jadi bukti aku kerja seluruh jajar jasa raharja beri dukung polisi republik indonesia wujud sistem transportasi aman,positif
04/04/2022 00:40:52,harga jadi bukti aku kerja seluruh jajar jasa raharja beri dukung polisi republik indonesia wujud sistem transportasi aman integrasi scr digital sangat manfaat cepat proses selesai santun masyarakat,positif
04/04/2022 01:48:26,alhamdulillah musnah moga lebih baik kerja polisi republik indonesia bersamaciptakamtibmas berantas giat ilegal,positif
04/04/2022 03:19:35,tim pusat teliti kembang puslitbang polisi republik indonesia laksana teliti giat supervisi tingkat percaya masyarakat kerja polisi republik indonesia aula namora polisi republik indonesia tapin senin april pukul wib,positif
04/04/2022 03:19:38,jadi bukti aku kerja seluruh jajar jasa raharja beri dukung polisi republik indonesia wujud sistem transportasi aman integrasi digital sangat manfaat cepat proses selesai santun masyarakat,positif
04/04/2022 04:09:34,bersamaciptakamtibmas berantas giat ilegal salut kerja polisi republik indonesia,positif
04/04/2022 04:47:34,kepala polisi republik indonesia kulonprogo akbp muharomah fajarini terima kunjung tim puslitbang polisi republik indonesia rangka teliti tingkat percaya masyarakat kerja polisi republik indonesia polisi republik indonesia kulonprogo senin puslitbangpolri,negatif
04/04/2022 05:41:00,tim puslitbang polisi republik indonesia gelar fgd polisi republik indonesia kampar tingkat percaya masyarakat kerja polisi republik indonesia,positif
04/04/2022 07:09:56,tim pusat teliti kembang puslitbang polisi republik indonesia laksana teliti tingkat percaya masyarakat kerja polisi republik indonesia polisi republik indonesia sleman senin april lengkap,positif
04/04/2022 10:42:41,kepala polisi republik indonesia situbondo akbp andi sinjaya beri reward personil kerja baik bagai bidang fungsi tugas kurun waktu triwulan tahun,positif
04/04/2022 19:41:17,polisi republik indonesia hss terima datang tim puslitbang mabes polisi republik indonesia rangka teliti supervisi tingkat percaya masyarakat kerja polisi republik indonesia tahun,positif
04/04/2022 20:49:46,tim pusat teliti kembang puslitbang polisi republik indonesia laksana teliti tingkat percaya masyarakat kerja polisi republik indonesia polisi republik indonesia gunungkidul,positif
05/04/2022 00:32:16,tahu tingkat percaya masyarakat kerja polisi republik indonesia wilayah kab balang tim puslitbang polisi republik indonesia laksana giat teliti tingkat percaya masyarakat kerja polisi republik indonesia tempat aula pesat gatra polisi republik indonesia balang selasa siang,positif
05/04/2022 04:19:33,gemes deh tiap liat berita anak bawah umur gin selesai selesai padahal lama banget kasus jadi bingung sama nang kerja pihak polisi gimana sampe selesai terus masalah,negatif
05/04/2022 07:00:13,polisi republik indonesia siak jadi objek teliti tim puslitbang polisi republik indonesia tim pusat teliti kembang puslitbang polisi republik indonesia laksana teliti tingkat percaya masyarakat kerja polisi republik indonesia wilayah polisi republik indonesia siak,positif
05/04/2022 07:59:57,pak kalaunsoal bokep cepat kerja masalah mafia mnyak goreng nth kpn berakhr kasus kerja hnya bokep sj pak,negatif
05/04/2022 15:37:05,kerja polisi republik indonesia polda yogyakarta patut tanya cc,negatif
05/04/2022 16:10:13,kunjung tim monitoring evaluasi mabes polisi republik indonesia rangka inspeksi awas kerja atase polisi republik indonesia canberra april kbri canberra tim monev pimpin kadivhubinter polisi republik indonesia irjen pol drs johni asadoma mhum sambut dubes ri canberra,positif
05/04/2022 22:35:49,breaking news majelis hakim adil negeri jaktim vonis eks sekretaris umum fpi munarman th penjara kait tindak pidana terorisme munarman bukti sah yakin laku tindak pidana terorisme ujar ketua majelis hakim,positif
05/04/2022 23:49:11,vonis benar apresiasi kerja polisi republik indonesia khusus densus intai dakwa sejak tengah tahun,positif
06/04/2022 05:12:27,evaluasi lah kerja polisi banyakin patroli malam hari ky krja kantor,negatif
06/04/2022 06:09:47,vonis munarman luka keluarga korban terorisme tanah air bgm mgkin seorg gembong teroris hukum th hti khillafah merasupi aparat hukum nkri sedih hrsnya hukum mati,negatif
