date,sentence,sentiment
08/04/2022 02:35:39,polisi republik indonesia indaragiru hulu terima tim puslitbang polisi republik indonesia teliti tingkat percaya masyarakat kerja polisi republik indonesia vaksinasitaatprokesm bersamacegahcovid kesehatanpuiihekonomibangkit official,positif
08/04/2022 16:04:34,indah wisata sawar wisatapesawaran kabupatenpesawaran kemilaupesawaran capai kerja polisi republik indonesia hari bhayangkara,positif
09/04/2022 14:08:41,noh dh percaya ama masyarakat kerja,positif
10/04/2022 15:52:46,tadi harap kerja kapolri kaya ahok ahok meski minoritas kerja diacungin jempol,positif
10/04/2022 22:42:15,kerja keren,positif
11/04/2022 04:11:42,rangka teliti tingkat percaya masyarakat kerja polisi republik indonesia polresta mamuju polrestamamuju humaspolrestamamuju,positif
11/04/2022 08:06:16,hari senin april pukul wib anggota ditreskrimum polda metro jaya aman satu orang laki laki ikut aksi unjuk rasa bem bawa ketapel serta peluru gotri jakarta pusat aspirasiok anarkisno,positif
11/04/2022 15:22:09,alhamdulillah jhon mantap kali kerja aparat bravo polisi aparat kait,positif
11/04/2022 17:58:28,biar sidik kerja peran informaasi masyarakat segitu bantu kerja polisi republik indonesia,positif
11/04/2022 21:10:39,kbr provokator kbr bandar demo sudah polisi tindak tegas keras kalah begundal negri jaga wibawa presiden jokowi ri jaga wibawa polisi republik indonesia aparat hukum ayo polisi republik indonesia cc,positif
11/04/2022 23:09:18,dear pak ibarat bubur basi simpan kulkas mati listrik lama brminggu lembek dn busuk kok bapak tgas lihat anak buah bapak laku pantas olh rusuh miris liat kerja polisi republik indonesia bawah kpemimpinan bapak hukum smakin arah,positif
12/04/2022 01:13:51,laksana buka giat teliti supervisi tim puslitbang polisi republik indonesia percaya masyarakat kerja polisi republik indonesia aula prima polresta ambin lease buka kapolresta ambon kbp raja arthur simamora,positif
12/04/2022 13:21:36,apresiasi kerja kilat bapak kerja kilat bapak polisi tunggu kasus ade armando,positif
12/04/2022 14:10:26,apresiasi kerja polisi republik indonesia cukup cepat tindak bukan puji kerja kapolri jelas kerja kepala polisi daerah metro jaya jajar ragu janji tindak tegas laku bravo,positif
13/04/2022 02:00:58,polisi republik indonesia majene tingkat percaya masyarakat kerja polisi republik indonesia wilayah hukum kabupaten majene kini jadi sasar utama tim puslitbang polisi republik indonesia pusat teliti kembang polisi republik indonesia giat langsung aula mapolres majene selasa,positif
13/04/2022 03:22:23,nilai nilai kritik polisi republik indonesia sifat konstruktif salah satu jawab polisi republik indonesia siap kritik masyarakat panjang kritik sebut nila positif bangun tingkat kerja polisi republik indonesia masa masa datang,positif
13/04/2022 05:19:53,kerja presisi polisi republik indonesia,positif
13/04/2022 05:22:29,giat gelar ballroom dhanapala komplek menteri uang kemenkumham raih predikat baik dua kerja menteri lembaga negara kategori pagu besar peringkat pertama raih menteri uang polisi republik indonesia ada peringkat tiga,positif
13/04/2022 07:35:22,bravo polisi republik indonesia bravo bareskrim polda metrojaya rkyat indonesia dukung penuh kerja polisi negara republik ndonesia,positif
13/04/2022 23:28:30,kerja persen asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja ucap presiden jokowi terang istana merdeka jakarta kamis april,positif
14/04/2022 10:21:59,atur sebut asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja dapat tambah komponen thr upa tunjang kerja besar persen,positif
14/04/2022 11:07:40,presiden tandatangani atur soal thr gaji asn tentara republik indonesia polisi republik indonesia atur sebut asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja dapat tambah komponen thr upa tunjang kerja besar persen,positif
14/04/2022 12:29:30,asn tentara republik indonesia polisi republik indonesia terima thr gaji plus tunjang kerja hingga persen,positif
14/04/2022 12:30:07,perintah beri tunjang hari raya thr gaji tiga belas tunjang kerja besar asn tentara republik indonesia polisi republik indonesia,positif
14/04/2022 13:24:14,presiden tandatangani atur soal thr gaji asn tentara republik indonesia polisi republik indonesia asn daerah pensiun terima pensiun jabat negara atur tsb asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja dapat tambah komponen thr brp tunjang kerja besar,positif
14/04/2022 13:33:33,menandatangani atur perintah beri thr gaji seluruh asn tentara republik indonesia polisi republik indonesia asn daerah pensiun terima pensiun jabat negara tambah tunjang kerja persen asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja,positif
14/04/2022 13:46:22,asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja dapat tambah komponen thr upa tunjang kerja besar persen,positif
14/04/2022 13:56:55,menandatangani atur perintah beri thr gaji seluruh asn tentara republik indonesia polisi republik indonesia asn daerah pensiun terima pensiun jabat negara tambah tunjang kerja persen asn tentara republik indonesia polisi republik indonesia,positif
14/04/2022 14:56:00,jokowi menandatangani atur perintah beri thr gaji seluruh asn tentara republik indonesia polisi republik indonesia asn daerah pensiun terima pensiun,positif
14/04/2022 14:58:03,yeah dengar antisipasi jokowi perintah segera thr gaji tunjang kerja asn polisi republik indonesia tentara republik indonesia bayar insentif bonus bumn soal kelompok empat kuasa hajat hidup orang banyak tegak layan atur negara,positif
14/04/2022 15:17:02,luar biasa kado istimewa presiden jokowi asn tentara republik indonesia polisi republik indonesia terima thr gaji tunjang kerja,positif
14/04/2022 20:33:48,presiden jokowi pasti beri thr asn baik pns maupun pppk tentara republik indonesia polisi republik indonesia bagaimana tunjang kerja tukin simak thrasn,positif
14/04/2022 22:28:33,mantap kado asn tentara republik indonesia polisi republik indonesia thr gaji tunjang kerja,positif
14/04/2022 22:35:53,harus jadi evaluasi kerja polisi republik indonesia dong bener kata mas roy,positif
14/04/2022 22:58:02,asn tentara republik indonesia polisi republik indonesia pasti terima thr gaji tunjang kerja,positif
14/04/2022 23:53:43,wahinii neng jadi asn tentara republik indonesia polisi republik indonesia dapet tunjang kerja perintah presiden,positif
14/04/2022 23:58:18,presiden menandatangani atur thr gaji seluruh asn tentara republik indonesia polisi republik indonesia atur sebut aktif dapat tambah komponen thr upa tunjang kerja besar,positif
15/04/2022 00:07:53,asn tentara republik indonesia polisi republik indonesia siap siap thr gaji tunjang kerja hari raya,positif
15/04/2022 01:19:22,harga polda jatim kasat lantas polisi republik indonesia tuban harap kerja lebih baik via,positif
15/04/2022 01:54:02,berita lain usai beri arah kena mudik lebaran tahun presiden jokowi jabar soal cair thr gaji asn tentara republik indonesia polisi republik indonesia tambah bonus tunjang kerja besar liputansctv,positif
15/04/2022 03:04:32,presiden tlh ttd atur ttg beri thr gaji seluruh asn tentara republik indonesia polisi republik indonesia asn daerah pensiun terima pensiun jabat negara asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja tambah komponen thr upa tunjang kerja sbsr persen,positif
15/04/2022 03:09:11,wujud harga presiden asn tentara republik indonesia polisi republik indonesia dapat tunjang kerja indonesiamaju,positif
15/04/2022 03:34:53,presiden ikan kado tunjang kerja asn tentara republik indonesia polisi republik indonesia indonesiamaju,positif
15/04/2022 03:55:06,mantap kado tunjang kerja asn tentara republik indonesia polisi republik indonesia indonesiamaju,positif
15/04/2022 04:29:16,terima pensiun jabat negara atur sebut asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja dapat tambah komponen thr upa tunjang kerja besar persen,positif
15/04/2022 04:32:16,tambah tunjang kerja persen asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja ucap presiden jokowi terang istana merdeka jakarta kamis april,positif
15/04/2022 04:33:11,kangms menttd pp ttg beri thr gaji asn tentara republik indonesia polisi republik indonesia pensiun terima pensiun asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja nah minta kangmas memdesak usaha usaha bayar thr buruh dong,positif
15/04/2022 05:09:30,presiden menandatangani atur perintah beri thr gaji asn tentara republik indonesia polisi republik indonesia asn daerah pensiun terima pensiun jabat negara tambah tunjang kerja persen asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja,positif
15/04/2022 05:10:39,mantap kado asn tentara republik indonesia polisi republik indonesia thr gaji tunjang kerja,positif
15/04/2022 05:29:13,perintah tambah tunjang kerja tukin sebsar persen pns atau pppk tentara republik indonesia polisi republik indonesia aktif guruhonorer,positif
15/04/2022 05:47:20,jokowi teken atur thr gaji asn tentara republik indonesia polisi republik indonesia plus tunjang kerja,positif
15/04/2022 06:39:09,gaji pns tunjang kerja tentara republik indonesia polisi republik indonesia pensiun segera cair berapa besar,positif
15/04/2022 07:32:15,presiden beri kado asn tentara republik indonesia polisi republik indonesia upa thr gaji tunjang kerja bijak rupa wujud harga aparat pusat aparat daerah tangan pandemi,positif
15/04/2022 07:34:57,jabat negara atur sebut asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja dapat tambah komponen thr upa tunjang kerja besar persen,positif
15/04/2022 08:35:40,tambah tunjang kerja persen asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja ucap presiden jokowi terang istana merdeka jakarta kamis april,positif
15/04/2022 10:33:48,asn tentara republik indonesia polisi republik indonesia tunjang kerja persen inews infografis inibaruberita presiden jokowi presidenjokowi asn polisi republik indonesia tentara republik indonesia aparatursipilnegara tunjang kerja thr gaji pensiun jabat bijak kontribusi menkeu,positif
15/04/2022 10:52:28,repost kado asn tentara republik indonesia polisi republik indonesia thr gaji tunjang kerja tahun gaji beri thr asn tentara republik indonesia polisi republik indonesia aktif gaji tunjang kerja thr pensiun terima pensiun gaji,positif
15/04/2022 10:53:25,atur sebut asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja dapat tambah komponen thr upa tunjang kerja besar persen,positif
15/04/2022 11:52:49,polisi negara republik indonesia polisi republik indonesia asn daerah pensiun terima pensiun jabat negara atur sebut asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja dapat tambah komponen thr upa tunjang kerja besar persen,positif
15/04/2022 12:14:21,atur sebut asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja dapat tambah komponen thr upa tunjang kerja besar persen,positif
15/04/2022 13:11:35,kado istimewa tahun perintah presiden jokowi memberikn thr gaji tunjang kerja asn tentara republik indonesia polisi republik indonesia,positif
15/04/2022 13:41:20,kabar baik buat asn tentara republik indonesia polisi republik indonesia kado prmerintahan kalian thr gaji tunjang kerja nikmat mana kalian dusta,positif
15/04/2022 21:51:33,kado asn tentara republik indonesia polisi republik indonesia presiden jokowi thr gaji tunjang kerja beri semua apresiasi kasus covid landai,positif
15/04/2022 23:30:04,cek rekening jadwal cair thr karyawan pns asn tentara republik indonesia polisi republik indonesia plus gaji tunjang kerja,positif
16/04/2022 03:18:39,asikkk thr asn tentara republik indonesia polisi republik indonesia gaji trus tunjang kerja respek pak,positif
16/04/2022 03:38:53,dopping asn tentara republik indonesia polisi republik indonesia gaji tunjang kerja cair semangat donk sambut lebaran makin giat abdi yaa,positif
16/04/2022 03:42:09,tambah bonus tunjang kerja besar persen beri perintah asn tentara republik indonesia polisi republik indonesia aktif,positif
16/04/2022 04:44:56,jabat negara atur sebut asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja dapat tambah komponen thr upa tunjang kerja besar persen jokowi,positif
16/04/2022 11:49:02,cair mulai thr asn tentara republik indonesia polisi republik indonesia liput gaji pokok tunjang lekat tengah tunjang kerja mantap,positif
16/04/2022 14:30:54,terima pensiun jabat negara tambah tunjang kerja persen asn tentara republik indonesia polisi republik indonesia aktif milik tunjang kerja ucap presiden jokowi terang istana merdeka jakarta kamis april,positif
16/04/2022 14:30:58,luar biasa tunjang kerja tentara republik indonesia polisi republik indonesia asn naik,positif
16/04/2022 15:17:55,mantap kado asn tentara republik indonesia polisi republik indonesia thr gaji tunjang kerja jokowi indonesiamaju,positif
17/04/2022 00:52:31,kasus korban begal jadi sangka henti polisi amaq sinta apresiasi kerja polisi republik indonesia,positif
17/04/2022 09:08:13,bonus tunjang kerja polisi republik indonesia besar persen bakal cair sama cair thr gaji berapa besar tunjang kerja polisi republik indonesia,positif
17/04/2022 10:29:02,besar tunjang kerja polisi republik indonesia kapolri rp juta per bulan,positif
17/04/2022 11:31:05,bijak upa thr gaji tunjang kerja beri asn tentara republik indonesia polisi republik indonesia,positif
