created_at,new_date,id,id_str,username,tweet,quote_count,reply_count,retweet_count,favorite_count,geo,lang,user_id_str,conversation_id,conversation_id_str,media_url_https,media_type
Thu Feb 17 03:07:58 +0000 2022,17/02/2022 03:07:58,1494146575077048300,1494146575077048320,MusaSalim_,"Kinerja Lembaga Pemerintah (Polri, Kejaksaan RI, &amp; KPK) Semakin Efektif, Berani dan Profesional Dalam Memberantas Korupsi\n\nBersatu Nusantara Kuat https://t.co/0JIKvIWqbH",0,1,0,0,,in,1356523081955565569,1.49415E+18,1494146561420369924,https://pbs.twimg.com/media/FLxGYunVcAM9yPQ.jpg,photo
Sat Feb 19 00:45:17 +0000 2022,19/02/2022 00:45:17,1494835445842075600,1494835445842075648,mangunsong63,@Weje210459 @WagimanDeep212_ @Haikal_Hassan @DivHumas_Polri Heran juga lihat Kinerja Aparat...\nApakah harus selalu menunggu Laporan ?\nBukankah aparat juga punya kemampuan memilah Milah mana yg berpotensi membahayakan Persatuan dan Kesatuan ?,0,0,0,1,,in,1277028104330862594,1494724360208208000,1494724360208207873,,
Sat Feb 19 23:47:49 +0000 2022,19/02/2022 23:47:49,1495183370786988000,1495183370786988032,PakDheGondrong,@WatonPahrevi1 Beginikah kinerja polri yg terukur wahai bapak @ListyoSigitP @mohmahfudmd \nKoruptor dihukum gak sampai 4 tahun tapi rakyat yg kelaparan tak perlu disidang dimatiin dalam penyidikan.,0,0,0,1,,in,509930026,1.49431E+18,1494308560842670083,,
Sun Feb 20 03:58:38 +0000 2022,20/02/2022 03:58:38,1495246492655046700,1495246492655046656,reskrimsusjtg,"Terima kasih Jenderal @ListyoSigitP\nRespon Kapolri atas permintaan Sinta Aulia, anak penderita tumor kaki yang ingin sembuh dan bercita-cita menjadi Polwan.\n#PolriResponsif\n\n@reskrimsusjtg \n@jorosima1 https://t.co/NP7lLRI9Gd",557,2873,283,673,,in,1085835382753714176,1495246492655046700,1495246492655046656,https://pbs.twimg.com/ext_tw_video_thumb/1495230442144145408/pu/img/-CaDS4zUzpcweyQg.jpg,photo
Sun Feb 20 04:25:42 +0000 2022,20/02/2022 04:25:42,1495253303592112000,1495253303592112129,FirmRei,Kapolres Rohil Pimpin Rapat Anev Sebagai Upaya Meningkatkan Kinerja Polri. https://t.co/FTVqjXzHVz,0,0,0,0,,in,1195690853227880448,1495253303592112000,1495253303592112129,,
Sun Feb 20 04:25:50 +0000 2022,20/02/2022 04:25:50,1495253336739627000,1495253336739627013,EKOBUDI98905520,mantap untuk kinerja polri#PolriResponsif,0,0,0,0,,in,1492728702324469762,1495253336739627000,1495253336739627013,,
Sun Feb 20 04:27:15 +0000 2022,20/02/2022 04:27:15,1495253691028279300,1495253691028279298,EKOBUDI98905520,@reskrimsusjtg @ListyoSigitP @jorosima1 mantaf untuk kinerja Polri #PolriResponsif,0,0,0,0,,in,1492728702324469762,1495246492655046700,1495246492655046656,,
Sun Feb 20 04:38:44 +0000 2022,20/02/2022 04:38:44,1495256583051174000,1495256583051173893,FunderRei,Kapolres Rohil Pimpin Rapat Anev Sebagai Upaya Meningkatkan Kinerja Polri. https://t.co/GwrXEamgsy,0,0,0,0,,in,1347138656587313156,1495256583051174000,1495256583051173893,,
Sun Feb 20 04:49:02 +0000 2022,20/02/2022 04:49:02,1495259174053326800,1495259174053326849,KartumerahNews,Kapolres Rohil Pimpin Rapat Anev Sebagai Upaya Meningkatkan Kinerja Polri. https://t.co/IHWmuzyH7P,0,0,0,0,,in,1349433464492236800,1495259174053326800,1495259174053326849,,
Sun Feb 20 10:55:01 +0000 2022,20/02/2022 10:55:01,1495351276585963500,1495351276585963520,S440daraR,@DesmaErmiati @reskrimsusjtg Kinerja terbaik TNI POLRI #peduliwadas,0,0,0,0,,in,1492717043883208706,1495308638227173400,1495308638227173376,,
Sun Feb 20 11:55:54 +0000 2022,20/02/2022 11:55:54,1495366600035225600,1495366600035225604,AhYanuar,@Titiektitiek2 @ecsyukur @PramudyaSubur @DivHumas_Polri Seru yaaa klo tandingannya pake klrg preaiden disejajarkan dng kinerja level gubernur doanl 🤣🤣🤣,0,1,0,0,,in,931812162145632258,1494984091950743600,1494984091950743553,,
Sun Feb 20 13:00:06 +0000 2022,20/02/2022 13:00:06,1495382756389318700,1495382756389318657,KaraengPudji,"@kompascom Bener2 kinerja @DivHumas_Polri makin paraaaaaaaah... kasian juga pak Kapolri, anak2 buahnya pada makin PRESISI"".... 🤑🤑🤑""",0,0,0,0,,in,94804058,1495025949653438500,1495025949653438466,,
Mon Feb 21 00:32:24 +0000 2022,21/02/2022 00:32:24,1495556979800313900,1495556979800313856,Hasan_kaLSeL,Lebih lanjut lagi presiden menegaskan kepada Polri untuk tidak ragu berantas mafia tanah dan aparat yg membekingi. CC Kapolri @ListyoSigitP dalam kasus dokter @ginagratiana ini momentum Polri utk membuktikan kinerja berpihak pada masyarakat dlm menjalankan perintah pak Jokowi . https://t.co/Edyx2ThgE1,0,2,7,10,,in,1329965234920902656,1490951229752901600,1490951229752901632,https://pbs.twimg.com/media/FMFJJEzaUAE1jRV.jpg,photo
Mon Feb 21 03:49:16 +0000 2022,21/02/2022 03:49:16,1495606521912520700,1495606521912520707,1_khan_,Kinerja densus 88 anti teror polri memberi efek ganda. https://t.co/tNI5miM4sR,0,0,0,1,,in,1096040960725635072,1495606521912520700,1495606521912520707,https://pbs.twimg.com/media/FMF2MvqakAECwfA.jpg,photo
Mon Feb 21 06:04:33 +0000 2022,21/02/2022 06:04:33,1495640567984042000,1495640567984041986,JebesAmin,"Menelisik cara harpiah, tentang makna hkm yg berlaku dinegeri ini, bisa bermakna 75 % di kinerja TNI POLRI, melanggar hkm lansung dipecat dan dibui melarat jlas terbukti, bila dibanding dgn penyelenggara negara lain DPR dll cuma 25 % benar, masi bisa tertawa yg melanggar hkm..!!!",0,0,0,0,,in,1361891122008584192,1495640567984042000,1495640567984041986,,
Mon Feb 21 08:22:20 +0000 2022,21/02/2022 08:22:20,1495675240923680800,1495675240923680771,polresta_sda,"Tim Pusat Penelitian dan Pengembangan (Puslitbang) Polri, melakukan penelitian tingkat kepercayaan masyarakat terhadap kinerja Polri di Polresta Sidoarjo, Senin (21/2/2022). https://t.co/59zNDxtPN2",0,0,0,0,,in,768005976104374273,1495675240923680800,1495675240923680771,https://pbs.twimg.com/media/FMG0sgnaIAIUQ6_.jpg,photo
Mon Feb 21 10:06:51 +0000 2022,21/02/2022 10:06:51,1495701544263913500,1495701544263913481,TukangRosok57,@GunRomli @DivHumas_Polri @ListyoSigitP harus ditindak tegas agar rakyat semakin percaya dgn kinerja kepolisian dan pemerintahan @jokowi,0,0,0,0,,in,850961330,1495600159845417000,1495600159845416963,,
Mon Feb 21 10:08:36 +0000 2022,21/02/2022 10:08:36,1495701983231377400,1495701983231377409,PolresMempawah,TIM PUSLITBANG POLRI\n\nDalam rangka penelitian tentang tingkat kepercayaan masyarakat terhadap kinerja polri di Polres Mempawah Tahun 2022 https://t.co/CHzfj49YwN,0,0,0,0,,in,3501880159,1495701983231377400,1495701983231377409,https://pbs.twimg.com/ext_tw_video_thumb/1495701876003995651/pu/img/exgT3CP8DnxzgQfE.jpg,photo
Tue Feb 22 11:47:20 +0000 2022,22/02/2022 11:47:20,1496089220561371100,1496089220561371136,NakalBudi,@DivHumas_Polri Sikat abis parah bandar Narkoba kinerja Polri dalam memberantas peredaran Narkoba sangat luar biasa Bravo Polri.🇲🇨🇲🇨,0,0,0,0,,in,1475835037199126531,1495951781087805400,1495951781087805440,,
Tue Feb 22 13:05:34 +0000 2022,22/02/2022 13:05:34,1496108906216853500,1496108906216853505,UtaraPemuda,"Kinerja Lembaga Pemerintah (Polri, Kejaksaan RI, &amp; KPK) Semakin Efektif, Berani Dan Profesional Dalam Memberantas Korupsi https://t.co/arSlsDWFnZ",0,0,0,0,,in,1345969525762658304,1496108906216853500,1496108906216853505,https://pbs.twimg.com/media/FMM_GvCVUAMsRfy.jpg,photo
Tue Feb 22 13:08:11 +0000 2022,22/02/2022 13:08:11,1496109567431819300,1496109567431819265,tribunpontianak,Tim Puslitbang Polri Lakukan Penelitian Kepercayaan Masyarakat Terhadap Kinerja di Polres Mempawah https://t.co/yPXkRlxejC lewat @tribunpontianak,0,0,0,0,,in,115936810,1496109567431819300,1496109567431819265,,
Mon Feb 28 03:23:46 +0000 2022,28/02/2022 03:23:46,1498136817631363000,1498136817631363072,doelpaten,"@RagilSemar Dgn pertemuan Menko Polhukam bsm Polri &amp; Kejaksaan tsb, menimbulkan penafsiran, pemerintah tdk percaya thdp kinerja aparat, atau penyidiknya sdh sesuau aturan, tapi pemerintah melakukan intervensi sesuai selera pemerintah, kebetulan dlm kasus ini ada presure dari publik.",0,0,1,2,,in,1194169494832173056,1497812853272629200,1497812853272629248,,
Mon Feb 28 03:25:38 +0000 2022,28/02/2022 03:25:38,1498137287380463600,1498137287380463619,bonsay_rulesJJ,@KrishnaWangsa @DlVHUMASPOLRI Harus diakui semenjak dibawah Kapolri @ListyoSigitP kinerja dan kepercayaan Polri menurun dan mengecewakan..\nMohon perhatian dr Pak @jokowi 🙏,0,0,0,0,,in,246787488,1498135997095493600,1498135997095493633,,
Tue Mar 01 05:50:08 +0000 2022,01/03/2022 05:50:08,1498536040503472000,1498536040503472130,KompasTV,Kejagung: Jaksa Tidak Tahu Kalau Nurhayati Ternyata Pelapor Kasus Korupsi Dana Desa https://t.co/yDl9Bv6hdG https://t.co/XgRkoLWgtq,117,350,91,415,,in,71436318,1498536040503472000,1498536040503472130,https://pbs.twimg.com/media/FMvelm0VIAYXwxT.jpg,photo
Tue Mar 01 07:13:12 +0000 2022,01/03/2022 07:13:12,1498556944298045400,1498556944298045445,cinggaro,■\n\n  😁\n  tagline keren²\n  tapi kinerja amburadul\n  polri &gt; presisi &gt; tak sengaja\n kejagung &gt; proporsional &gt; tak tahu,0,0,0,0,,in,631705596,1498556944298045400,1498556944298045445,,
Tue Mar 01 08:45:21 +0000 2022,01/03/2022 08:45:21,1498580135129542700,1498580135129542659,lmpkng,Puan Maharani mengapresiasi atas kinerja TNI dan Polri\n#SinergiPulihkanEkonomi\nRapim TNI Polri https://t.co/wnb0fv21vz,0,0,0,0,,in,1355413820248707073,1498580135129542700,1498580135129542659,https://pbs.twimg.com/media/FMwGsKnaQAQiHGU.jpg,photo
Tue Mar 01 14:43:32 +0000 2022,01/03/2022 14:43:32,1498670274426077200,1498670274426077187,bonsay_rulesJJ,@Akun___Receh Semakin turun kinerja dan prestasi @DivHumas_Polri.. Bagaimana ini Pak @ListyoSigitP??? Kalau di Jepang pimpinan sdh pasti mengundurkan diri.. 😊,0,0,0,0,,in,246787488,1498617799140253700,1498617799140253697,,
Tue Mar 01 17:27:33 +0000 2022,01/03/2022 17:27:33,1.49871E+18,1498711554522370050,SintusSukur,"@ListyoSigitP bapak fokus dgn pembenahan internal saja , urusan vaksinasi serahkan ke Menkes pak , kepuasan masyarakat dgn kinerja Polri semakin menurun.",0,0,0,0,,in,1328233239593455616,1498642146022158300,1498642146022158336,,
Wed Mar 02 00:53:21 +0000 2022,02/03/2022 00:53:21,1498823743191195600,1498823743191195648,Koranjokowi123,"NOEL JOMAN, DEMI MUNARMAN MENAFIKAN KINERJA POLRI/DENSUS 88? https://t.co/X4k8YLz7A4",1,0,0,0,,in,1427956839828783111,1498823743191195600,1498823743191195648,,
Wed Mar 02 02:37:46 +0000 2022,02/03/2022 02:37:46,1498850019298115600,1498850019298115585,poldabengkulu,Irwasda Polda Bengkulu pimpin pelaksanaan peringatan Isra Mikraj nabi besar Muhammad Saw 1443 Hijriah/ 2022 Masehi Polda Bengkulu dengan tema dengan hikmah Isra Mikraj nabi besar Muhammad SAW kita tingkatkan keimanan dan kinerja guna mewujudkan Polri yang Presisi. https://t.co/zkWtmuEYzc,0,0,0,0,,in,782841426723745792,1498850019298115600,1498850019298115585,https://pbs.twimg.com/media/FMz8I0taMAM-QV1.jpg,photo
Wed Mar 02 03:00:00 +0000 2022,02/03/2022 03:00:00,1498855614998630400,1498855614998630405,mobaabi,"Yaps, emang patut di apresiasi sih kinerja TNI - POLRI, soalnya ngebantu banget dah #SolidSinergiTNIPolri\nBersatu Menjaga Negeri https://t.co/NkqBKbUpvr",0,0,0,0,,in,1362005717952065545,1498855614998630400,1498855614998630405,https://pbs.twimg.com/media/FMz6QnhVEAExu9E.jpg,photo
Wed Mar 02 03:00:01 +0000 2022,02/03/2022 03:00:01,1498855619083657200,1498855619083657216,VikriAhmadSofy1,"Dalam rapim 2022,ketua MPR juga mengapresiasi kinerja TNI - POLRI, mantap #SolidSinergiTNIPolri\nBersatu Menjaga Negeri https://t.co/TIga3FLsLm",0,0,0,0,,in,1089543159086952448,1498855619083657200,1498855619083657216,https://pbs.twimg.com/media/FMz7DPIaIAARDuE.jpg,photo
Wed Mar 02 03:00:02 +0000 2022,02/03/2022 03:00:02,1498855621193613300,1498855621193613314,JanganSuspen,Apresiasi diberikan presiden jokowi atass kinerja seluruh Jajaran TNI - Polri dalam membantu pemerintah dalam penanganan bencana \n#SolidSinergiTNIPolri\nBersatu Menjaga Negeri https://t.co/8ko3NVKsmL,0,0,0,0,,in,1327315921094864896,1498855621193613300,1498855621193613314,https://pbs.twimg.com/media/FMz7-mtakAAn4xH.jpg,photo
Wed Mar 02 03:31:57 +0000 2022,02/03/2022 03:31:57,1498863653822812200,1498863653822812164,SopoJar6wo,"@alex_hunter146 @ArayaMusa @Paltiwest Kinerja Polri gak profesional,",0,0,0,0,,in,1285355039897186305,1498548650124845000,1498548650124845065,,
Wed Mar 02 03:51:26 +0000 2022,02/03/2022 03:51:26,1498868559543681000,1498868559543681024,SopoJar6wo,"@puanmaharani_ri Kalau mau dekat di hati rakyat yo TNI - POLRI harus membenahi diri tingkatkan kinerja yg profesional,hindari konflik,selesaikan masalah dengan cara musyawarah mufakat,jangan ada lagi sengketa lahan yg berujung konflik,POLRI juga jangan asal menetapkan Tersangka",0,1,0,0,,in,1285355039897186305,1498867108733948000,1498867108733947906,,
Wed Mar 02 04:16:46 +0000 2022,02/03/2022 04:16:46,1498874931429650400,1498874931429650432,polisisijunjung,"Secara umum, bagaimana pendapat Anda tentang kinerja Polri khususnya Polres Sijunjung dalam pelaksanaan Operasi Keselamatan 2022?\nSertakan juga komentarnya ya!",0,1,1,6,,in,786070815444008961,1498874931429650400,1498874931429650432,,
Wed Mar 02 05:14:38 +0000 2022,02/03/2022 05:14:38,1498889494430322700,1498889494430322691,DitPamObvitDIY,"Contoh caption :\n\nDemi meningkatkan kinerja secara profesional dan proporsional, serta mencapai cita-cita menjadi Polri yang PRESISI\n\nDitpamobvit Polda DIY melaksanakan apel ranmor dinas yang digunakan sebagai kendaraan operasional dalam pelaksanaan tugas sehari-hari https://t.co/60lrwPhg5e",0,0,0,0,,in,758850421674827777,1498889494430322700,1498889494430322691,https://pbs.twimg.com/media/FM0gC5rVkAQL5LG.jpg,photo
Wed Mar 02 08:00:23 +0000 2022,02/03/2022 08:00:23,1498931207576305700,1498931207576305664,dennysirregar7,Mau ngancem yaaaa... Ancem dahhh. 🤪🤪,43,654,341,1915,,in,1486720711439781900,1498931207576305700,1498931207576305664,,
Wed Mar 02 08:49:18 +0000 2022,02/03/2022 08:49:18,1498943520572276700,1498943520572276737,ArieFirm,selama ini kinerja polri sangat bagus....kalau kasusnya tidak berkaitan dengan yang berkuasa.....,0,0,0,0,,in,76885258,1498943520572276700,1498943520572276737,,
Wed Mar 02 09:04:11 +0000 2022,02/03/2022 09:04:11,1498947264949387300,1498947264949387269,Hendrikorachman,"Kasus munarman kasus hukum bkn politik terkait dlm UU teroris hasil kinerja @DivHumas_Polri &amp; @KejaksaanRI,BUMN tdk boleh terlibat proses hukum tampa diminta jadi saksi. Ngak bisa diproses, yg berpolitik siapa\nCc @jokowi @ListyoSigitP @mohmahfudmd @henrysubiakto @muannas_alaidid",0,0,0,0,,in,1119457371393146880,1498947264949387300,1498947264949387269,,
Wed Mar 02 09:53:09 +0000 2022,02/03/2022 09:53:09,1498959588783050800,1498959588783050752,HuluYosia,Hikmah Isra Mi'raj Nabi Tingkatkan Keimanan dan Kinerja Guna Mewujudkan Polri Yang Presisi https://t.co/fJd1w4ENu4,0,0,0,0,,in,1460294858858373122,1498959588783050800,1498959588783050752,,
Wed Mar 02 11:23:05 +0000 2022,02/03/2022 11:23:05,1498982221142659000,1498982221142659075,timescoid,"Hadiri Rapim Polri, Menkeu RI Apresiasi Polri dalam Mendukung Pemulihan Ekonomi: Menteri Keuangan (Menkeu RI) Sri Mulyani Indrawati memberikan apresiasi dan berterima kasih atas kinerja Polri serta peran… https://t.co/rS66hFFhYu #beritabaik #timesindonesia #ketahananinformasi",0,0,0,0,,in,1052798082419580928,1498982221142659000,1498982221142659075,,
Wed Mar 02 14:09:57 +0000 2022,02/03/2022 14:09:57,1499024212651954200,1499024212651954178,Ambarwa71280965,@knpiharis Puas kan hasil kinerja Polri..🤔👍👍,0,0,0,1,,in,1476505904082083840,1499003183108362200,1499003183108362241,,
Wed Mar 02 15:18:26 +0000 2022,02/03/2022 15:18:26,1499041446208311300,1499041446208311306,kimcipedes,Isra Mi'raj Nabi Muhammad Patut Jadikan Contoh Tauladan Bisa Tingkatkan Iman dan Kinerja Polri https://t.co/ZBKHQP3nK4 \n@Humas_PoldaNTB #IsraMiraj1443H #KimCipedes,0,0,0,0,,in,839363622560157698,1499041446208311300,1499041446208311306,,
Wed Mar 02 15:47:34 +0000 2022,02/03/2022 15:47:34,1499048776967004200,1499048776967004162,BMasyroni,"@Markonah_003 Kata survey tingkat kepuasan rakyat thd kinerja Jokowi 73,9% ??? Ngibul atau kagak gw ga tahu. Tapi kenapa takut sm WAG keluarga TNI Polri ?? Pasti Pak Jokowi gak percaya sama hasil survey yg dan biayai oleh gengnya sendiri",0,0,0,0,,in,1863532524,1498934898815815700,1498934898815815685,,
Thu Mar 03 04:41:25 +0000 2022,03/03/2022 04:41:25,1499243522696028200,1499243522696028163,DivHumas_Polri,"Keberhasilan menurunkan kasus pandemi Covid-19 merupakan hasil kinerja berbagai pihak, termasuk Polri yang memainkan peran besar dalam penegakan PPKM, vaksinasi, testing dan tracing, serta menjaga keamanan masyarakat.\n\nMenko Marves\nJenderal TNI (Purn) Luhut Binsar Pandjaitan https://t.co/vKSl88NvrG""",0,3,4,25,,in,138290629,1499243522696028200,1499243522696028163,https://pbs.twimg.com/media/FM5iB9GacAAV-Je.jpg,photo
Thu Mar 03 09:20:53 +0000 2022,03/03/2022 09:20:53,1499313854589055000,1499313854589054984,PanangianTambu1,"@Syarman59 Kesalahan yg selalu TERULANG, makin kacau kinerja polri n kejaksaan",0,0,0,1,,in,1117115544220528640,1498933984226517000,1498933984226516993,,
Thu Mar 03 09:24:40 +0000 2022,03/03/2022 09:24:40,1499314806431436800,1499314806431436801,radartangsel,"Sampaikan Kebutuhan Dukungan Polri di Penyelenggaraan Presidensi G20, Menko Airlangga Puji Kinerja Kapolri Cs Dalam Menangani Pandemi\n\nhttps://t.co/aiUBVf9le4",0,0,0,0,,in,1480105483415404544,1499314806431436800,1499314806431436801,,
Fri Mar 04 03:41:19 +0000 2022,04/03/2022 03:41:19,1499590788178583600,1499590788178583552,PKedungkandang,Peringatan Isra' Mi'raj Dalam Rangka Mewujudkan Keimanan Dan Kinerja Guna Menuju Polri Yang Presisi\n\n#jogomalang\n#polripresisi https://t.co/03jCFDaHb2,0,0,0,2,,in,1179747285229395971,1499590788178583600,1499590788178583552,https://pbs.twimg.com/media/FM-d33_aIAUZMSO.jpg,photo
Fri Mar 04 03:47:00 +0000 2022,04/03/2022 03:47:00,1499592217211510800,1499592217211510788,PolsekMlati,"Polsek Mlati memperingati Isro Mi'raj Nabi Muhammad SAW,\nDengan mengadakan pengajian\nDengan tema Dengan Hikmah Isra' Mi'raj Nabi Besar Muhammad SAW, Kita Tingkatkan Keimanan dan Kinerja Guna Mewujudkan Polri yang Presisi""\nDengan penceramah bapak Sigit Purnomo S.H., MH. https://t.co/crxzV46EtS""",0,0,0,0,,in,845346235435278336,1499592217211510800,1499592217211510788,https://pbs.twimg.com/media/FM-fKilVgAE0rxR.jpg,photo
Fri Mar 04 04:00:08 +0000 2022,04/03/2022 04:00:08,1499595523841482800,1499595523841482764,polisisijunjung,"Pada peringatan tahun ini, bertema dengan hikmah Isra' dan Mi'raj Nabi Muhammad SAW kita tingkatkan keimanan dan kinerja guna mewujudkan Polri yang Presisi.\n#Isra'Mi'raj1443H https://t.co/ctdIqBmd47",0,0,0,0,,in,786070815444008961,1499595523841482800,1499595523841482764,https://pbs.twimg.com/media/FM-iLj8XEAMfOqH.jpg,photo
Fri Mar 04 05:25:24 +0000 2022,04/03/2022 05:25:24,1499616982203007000,1499616982203006980,Daniwijayantoo,Peringatan Isra' Mi'raj Dalam Rangka Mewujudkan Keimanan Dan Kinerja Guna Menuju Polri Yang Presisi\n\n#jogomalang https://t.co/HY3wpuWgX2,0,0,0,0,,in,1128905519484219393,1499616982203007000,1499616982203006980,https://pbs.twimg.com/media/FM-1r0WagAApDZb.jpg,photo
Fri Mar 04 06:30:19 +0000 2022,04/03/2022 06:30:19,1499633318442442800,1499633318442442756,PujiSumono,"Polres Jepara Peringati Isra Mi’raj, Tingkatkan Keimanan dan Kinerja Guna Mewujudkan Polri Yang Presisi https://t.co/01NIJ1jPLT",0,0,0,1,,in,2616892970,1499633318442442800,1499633318442442756,,
Fri Mar 04 16:56:38 +0000 2022,04/03/2022 16:56:38,1499790934619598800,1499790934619598855,ceritatehfidy,"Karena katanya kasus ini tidak dilanjutkan, maka amat sangat disayangkan sekali. Kasus ini bisa menyeret banyak pihak, tapi yah terkalahkan dgn byk nya bukti yg tidak valid dan tentu saja “uang”.\nSeperti nya ada yg mulai nyari cenayang sana buat nge protect yah? 🗿 wqwq",149,24,97,2866,,in,1282344685399240706,1499778532620521500,1499778532620521472,,
Fri Mar 04 17:06:46 +0000 2022,04/03/2022 17:06:46,1499793484122714000,1499793484122714113,Minimanisoo_,"Dari sini gue sadar kinerja polri lebih mending, seenggaknya polisi indo bakal ngusut kasus kayak gini krn emang dipikir nalar aja orang2 yg terlibat mencurigakan semua ditambah kasusnya viral",0,0,0,0,,in,1356183332254408704,1499793484122714000,1499793484122714113,,
