created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Thu Sep 29 11:00:25 +0000 2022;1575440354026803200;1575440354026803202;"Pengecekan Material STNK, BPKB, dan TNKB dalam rangka Pelaksanaan Audit Kinerja Tahap II T.A. 2022 oleh Tim I Itwasda Polda Jatim di KB Samsat Kraksaan Probolinggo\n#polripresisi \n#polriuntukindonesia \n@ListyoSigitP \n@DivHumas_Polri\n@NTMCLantasPolri \n@RTMCJatim \n@HumasPoldaJatim https://t.co/DvtIiCzVXC";0;0;0;2;;in;149361252;1575440354026803200;1575440354026803202;"https://pbs.twimg.com/media/Fd0WpxzUAAIVS3l.jpg";"photo";LantasProb
Thu Sep 29 07:44:44 +0000 2022;1575391108971958300;1575391108971958273;"IPM Apresiasi Kinerja Polri: Beri Tepuk Tangan Karena Berkas Ferdy Sambo Sudah P21 \nhttps://t.co/fGQDkDacq6";0;0;0;0;;in;1369734116191608833;1575391108971958300;1575391108971958273;"";"";KuretaID
Thu Sep 29 06:00:00 +0000 2022;1575364752988991500;1575364752988991490;"Indonesia Police Watch (IPW) mengapresiasi kinerja Polri yang telah menuntaskan pemberkasan kasus pembunuhan berencana terhadap Brigadir Nofriansyah Yosua Hutabarat alias Brigadir J. \n\nhttps://t.co/obxCw2BKcw";0;0;0;0;;in;786549338818224128;1575364752988991500;1575364752988991490;"";"";akuratco
Thu Sep 29 09:37:35 +0000 2022;1575419509791461400;1575419509791461376;"Berkas Kasus Sambo Cs P21, Habib Nabil Apresiasi Kinerja Polri Ungkap Kasus Duren Tiga https://t.co/VXyhZGW6l8";0;0;0;0;;in;2902948501;1575419509791461400;1575419509791461376;"";"";revolusi_news
Thu Sep 29 09:37:40 +0000 2022;1575419527952744400;1575419527952744449;"Berkas Kasus Sambo Cs P21, Habib Nabil Apresiasi Kinerja Polri Ungkap Kasus Duren Tiga https://t.co/p4S20gI0Ci";0;0;0;0;;in;2671854774;1575419527952744400;1575419527952744449;"";"";triomacan2000ba
Thu Sep 29 09:37:05 +0000 2022;1575419383886844000;1575419383886843905;"Apresiasi Kinerja Polri, Habib Nabil : Berkas Sambo Cs Sudah Lengkap, Kepercayaan Publik Kembali Meningkat https://t.co/ElDUqdDxkN";0;0;0;0;;in;2572331340;1575419383886844000;1575419383886843905;"";"";beritaA1
Thu Sep 29 06:16:02 +0000 2022;1575368788505157600;1575368788505157632;"Perkara Ferdy Sambo Sudah P21, Ketua Kontantragis Puji Kinerja Timsus Polri https://t.co/UZBtVvEuet";0;0;0;0;;in;2572331340;1575368788505157600;1575368788505157632;"";"";beritaA1
Thu Sep 29 10:56:25 +0000 2022;1575439349092479000;1575439349092478977;"Pengawalan Tim Wasrik Polda Jatim ke Polres Probolinggo dalam rangka Audit Kinerja Tahap II T.A. 2022 Aspek Laks dan Dal Pada Polres Probolinggo\n#polripresisi \n#polriuntukindonesia \n@ListyoSigitP \n@DivHumas_Polri \n@NTMCLantasPolri \n@RTMCJatim \n@HumasPoldaJatim https://t.co/QWu5ngRZKG";0;0;0;0;;in;149361252;1575439349092479000;1575439349092478977;"https://pbs.twimg.com/media/Fd0VvSZVQAEGh5z.jpg";"photo";LantasProb
Thu Sep 29 05:29:59 +0000 2022;1575357199777349600;1575357199777349632;"@Res1Tulungagung @mohmahfudmd Semoga semakin baik kinerja POLRI";0;0;0;0;;in;1469192790194024449;1575279998877204500;1575279998877204480;"";"";PolsekBesuki5
Thu Sep 29 09:37:37 +0000 2022;1575419518968545300;1575419518968545281;"Berkas Kasus Sambo Cs P21, Habib Nabil Apresiasi Kinerja Polri Ungkap Kasus Duren Tiga https://t.co/yC0ZSa4P1l";0;0;0;0;;in;3073803173;1575419518968545300;1575419518968545281;"";"";smaliska2001
Thu Sep 29 08:42:23 +0000 2022;1575405617908707300;1575405617908707328;"Banyak yang memberikan dukungan dan pandangan positif terhadap kinerja @DivHumas_Polri. Hal ini menandakan bahwa kinerja polri sudah baik dan sesuai dengan keinginan masyarakat.\n#Tegastegaklurus\n#Siapkawalpolri\n#Polrimakinbaik\n#Kapolriberantasmafia\nhttps://t.co/cPjqcv7NQs";0;0;0;0;;in;1090601597657174016;1575405617908707300;1575405617908707328;"";"";rifqiazizian
Thu Sep 29 06:30:05 +0000 2022;1575372322370097200;1575372322370097152;"Apresiasi Kinerja Polri di Kasus Ferdy Sambo, Moeldoko: Kita Tunggu Proses Hukumnya https://t.co/VRyorTYUCw";0;0;0;0;;in;731672915394101249;1575372322370097200;1575372322370097152;"";"";lewispoolilies
Thu Sep 29 11:06:06 +0000 2022;1575441783903129600;1575441783903129601;"TOLONG DI BANTU MEREKA @Puspen_TNI ... \nMAAF.. RAKYAT SUDAH TAK PERCAYA LAGI DENGAN KINERJA @DivHumas_Polri ... \n\nCc : \n@MabesTNI \n@Puspen_TNI";0;0;0;0;;in;891883949571457024;1575441783903129600;1575441783903129601;"";"";M17522147
Thu Sep 29 09:46:39 +0000 2022;1575421791484317700;1575421791484317696;"Berkas Sambo Cs Sudah Lengkap, Habib Nabil : Kepercayaan Publik Naik, Kinerja Polri Harus Diapresiasi https://t.co/ER9wBlN6fY";0;0;0;0;;in;3369879011;1575421791484317700;1575421791484317696;"";"";GendisKhansa
Thu Sep 29 05:17:36 +0000 2022;1575354083682254800;1575354083682254848;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/tvavG7xRVl";0;0;1;1;;in;1534796189597437952;1575354083682254800;1575354083682254848;"";"";InfoHebat7
Thu Sep 29 04:14:30 +0000 2022;1575338200465383400;1575338200465383425;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/RZG4YhZqLQ";0;0;0;0;;in;1536629986051862528;1575338200465383400;1575338200465383425;"";"";aldi55074252
Thu Sep 29 04:59:21 +0000 2022;1575349488717549600;1575349488717549568;"Kasus Ferdy Sambo P 21 , Mahfud MD Ucapkan Syukur  Serta Memuji Kinerja Polri dan Kejagung https://t.co/Y9rVhL2xUY";0;0;0;0;;in;1474392272527450116;1575349488717549600;1575349488717549568;"";"";DklikNews
Thu Sep 29 04:49:53 +0000 2022;1575347105165516800;1575347105165516800;"Pimpinan Majelis Muda Miftahul Salamah Mengapresiasi Kinerja Polri Dalam Ungkap Kasus Duren Tiga https://t.co/liQwfSXBOa";0;0;0;1;;in;1513143765665398785;1575347105165516800;1575347105165516800;"https://pbs.twimg.com/ext_tw_video_thumb/1575347008113516545/pu/img/gaJTXmYM3-ppzeLc.jpg";"photo";NennySasongko
Thu Sep 29 04:15:02 +0000 2022;1575338337304707000;1575338337304707073;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/GoYgADFYRD";0;0;0;0;;in;1519715250941337600;1575338337304707000;1575338337304707073;"";"";kabarberkabar
Thu Sep 29 04:48:09 +0000 2022;1575346671780765700;1575346671780765696;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/w1YI4L3XxQ";1;0;0;1;;in;1519186940381503489;1575346671780765700;1575346671780765696;"";"";aldialam200
Thu Sep 29 04:27:33 +0000 2022;1575341486123917300;1575341486123917312;"Berkas Ferdy Sambo Sudah P21, Ferdinand Hutahaean: Bukti Kinerja Polri Jawab Kritik dan Opini Pesimis https://t.co/tNyF905H7T #BerkasFerdySambo #BrigadirJoshua #FerdinandHutahaean";0;0;0;0;;in;89877164;1575341486123917300;1575341486123917312;"";"";fajaronline
Thu Sep 29 03:33:21 +0000 2022;1575327845538091000;1575327845538091008;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/MmuAiTkZ7s";0;1;0;0;;in;1467268245472247809;1575327759596892200;1575327759596892166;"https://pbs.twimg.com/media/FdywUvsUYAAM4gw.jpg";"photo";BokirOnline
Thu Sep 29 03:44:41 +0000 2022;1575330699489452000;1575330699489452032;"DPR Apresiasi Kinerja Polri Rampungkakan Kasus Ferdy Sambo Cs https://t.co/hlzw1kHPDI";0;0;0;0;;in;1533029520336228352;1575330699489452000;1575330699489452032;"";"";koma_id
Thu Sep 29 03:25:34 +0000 2022;1575325889302347800;1575325889302347777;"Berkas Perkara Sambo Cs Dinyatakan P21, Kyai Ruslan Syarifudin Apresiasi Kinerja Polri &amp; Kejagung https://t.co/rmZjodC3Pc";0;0;0;0;;in;2572331340;1575325889302347800;1575325889302347777;"";"";beritaA1
Thu Sep 29 02:26:43 +0000 2022;1575311079466467300;1575311079466467363;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/sXk7m9W77m";0;0;0;1;;in;1501822161111367681;1575311079466467300;1575311079466467363;"";"";Doniasmara1980
Thu Sep 29 02:20:54 +0000 2022;1575309612357664800;1575309612357664768;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/G8U1yZJjGq";0;0;0;0;;in;1555066732238503936;1575309612357664800;1575309612357664768;"";"";Akbarjuliansa1
Thu Sep 29 02:39:45 +0000 2022;1575314356308680700;1575314356308680704;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/35yCa2vdRO";0;0;0;0;;in;990835082670751750;1575314356308680700;1575314356308680704;"";"";asliputrajambi
Thu Sep 29 02:16:14 +0000 2022;1575308439781351400;1575308439781351424;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/2Ey8W4buWf";0;0;0;0;;in;1530352659533770753;1575308439781351400;1575308439781351424;"";"";warungiyan150
Thu Sep 29 01:45:00 +0000 2022;1575300578397327400;1575300578397327364;"Mabes polri membuktikan kinerja mampu menyelesaikan kasus brigadir J ini\n#P21SamboCS\nBukti Komitmen Polri https://t.co/pwPn1mEzxU";0;0;0;0;;in;913140415586476032;1575300578397327400;1575300578397327364;"https://pbs.twimg.com/media/FdySynhaIAAhMOE.jpg";"photo";urljang
Thu Sep 29 01:45:13 +0000 2022;1575300633308979200;1575300633308979200;"Kinerja timsus kasus pembunuhan brigadir J bentukan polri di apresiasi oleh IPW  #P21SamboCS\nBukti Komitmen Polri https://t.co/nOGuiBeORP";0;0;0;0;;in;1564176789202620418;1575300633308979200;1575300633308979200;"https://pbs.twimg.com/media/FdyXhOUUUAESNql.jpg";"photo";audineyz
Thu Sep 29 01:39:00 +0000 2022;1575299068494057500;1575299068494057473;"Menkopolhukam Mahfud MD mengapresiasi kinerja Polri dan Kejaksaan Agung (Kejagung) atas kelengkapan berkas kelima tersangka pembunuhan Brigadir J, yakni Ferdy Sambo, Putri Candrawathi, Bripka RR, Bharada E, dan Kuat Ma’ruf.\n@mohmahfudmd\n#FerdySambo\nhttps://t.co/BZH9tauPwJ";0;0;0;0;;in;1366400664960573441;1575299068494057500;1575299068494057473;"";"";holopiscom
Thu Sep 29 01:45:00 +0000 2022;1575300578363654100;1575300578363654144;"Kinerja bagus gini harus dipertahankan.\n#P21SamboCS\nBukti Komitmen Polri https://t.co/tKB6uFudF3";0;0;0;0;;in;1545950094238703616;1575300578363654100;1575300578363654144;"https://pbs.twimg.com/media/FdySfoIaIAE0CBK.jpg";"photo";ssxienc
Thu Sep 29 01:47:14 +0000 2022;1575301142564679700;1575301142564679680;"Kawal hingga tuntas berikan keadilan untuk keluarga korban, apresiasi kinerja polri dkk. Bravo! #P21SamboCS\nBukti Komitmen Polri";0;0;0;0;;in;1485596196190433282;1575301142564679700;1575301142564679680;"";"";adyaahzx
Thu Sep 29 01:47:58 +0000 2022;1575301325205606400;1575301325205606401;"#P21SamboCS\nFinally, terealisasi juga atas bentuk kinerja nya selama ini.\nBukti Komitmen Polri bnr2 nyata https://t.co/QWYQSlGVAx";0;0;0;0;;in;1562326092345552896;1575301325205606400;1575301325205606401;"https://pbs.twimg.com/media/FdyXvdRVIAAe9X1.jpg";"photo";radilz1
Thu Sep 29 01:45:34 +0000 2022;1575300720324026400;1575300720324026370;"#P21SamboCS\nAlhamdulillah full apresiasi atas Bukti Komitmen Polri buat kinerja nya selama ini https://t.co/V8Q1xgfUTK";0;0;0;0;;in;1545670717559021568;1575300720324026400;1575300720324026370;"https://pbs.twimg.com/media/FdyXeUVVQAAUQMH.jpg";"photo";rayyandilz
Thu Sep 29 01:44:38 +0000 2022;1575300486051537000;1575300486051536896;"Berkas LENGKAP 🔥\n\nIni dia komitmen dari Polri, Timsus &amp; Kejaksaan Agung yg dah maksimal bgt usut kasus Brigadir J 🔥\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/Fm6zg3czuT";112;10;31;126;;in;1155860727199965184;1575300486051537000;1575300486051536896;"https://pbs.twimg.com/media/FdyXcO1aEAAAXZi.jpg";"photo";bidadarikocakkk
Thu Sep 29 01:31:14 +0000 2022;1575297116389666800;1575297116389666819;"@polres_sragen_ IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri";0;0;0;1;;in;1228838743542390784;1575291480121303000;1575291480121303040;"";"";LeonEI85123528
Thu Sep 29 01:22:35 +0000 2022;1575294938773962800;1575294938773962759;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/nDBmKLyq3f";0;0;0;1;;in;1505742583636529152;1575294938773962800;1575294938773962759;"";"";mediainfo86
Thu Sep 29 01:28:25 +0000 2022;1575296406440628200;1575296406440628227;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/3gx4GgnpcG";0;0;0;0;;in;1321006356959145984;1575296406440628200;1575296406440628227;"";"";Squidwa03404119
Wed Sep 28 23:59:27 +0000 2022;1575274015308288000;1575274015308288000;"Kadiv Humas Polri mengatakan berkas perkara FS dan lainnya telah rampung atau P-21. Selanjutnya, Polri akan menyerahkan FS dan para tersangka lainnya beserta barang bukti kepada Jaksa Penuntut Umum.\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/kX1g0PmwQ2";16;11;28;82;;in;138290629;1575274015308288000;1575274015308288000;"https://pbs.twimg.com/ext_tw_video_thumb/1575273929312436224/pu/img/2ZcPAvre2QVlfbGZ.jpg";"photo";DivHumas_Polri
Thu Sep 29 01:11:13 +0000 2022;1575292079324164000;1575292079324164096;"Jokowi kecewa, impor aspal.\nJokowi kecewa, koruptor dibebaskan.\nJokowi kecewa, kinerja Polri melempem.\nTapi dia gak kecewa, pengusaha Pisgor disuntik dana Rp 71 M.";0;0;1;2;;in;1193096656176025600;1575292079324164000;1575292079324164096;"";"";Neng_Anyar
Thu Sep 29 00:55:46 +0000 2022;1575288190042361900;1575288190042361858;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/tx5g8a01mB";0;0;0;0;;in;1505799932351217665;1575288190042361900;1575288190042361858;"";"";MamanFattah
Thu Sep 29 01:14:48 +0000 2022;1575292981158051800;1575292981158051840;"Berkas perkara tersangka pembunuhan Brigadir J rampung dan siap disidangkan. Anggota DPR Fraksi Gerindra Habiburokhman mengapresiasi kinerja Polri dan Kejagung. https://t.co/F7Dgjd4OET";5;6;9;111;;in;69183155;1575292981158051800;1575292981158051840;"";"";detikcom
Thu Sep 29 00:37:19 +0000 2022;1575283545484177400;1575283545484177408;"Berkas FS Dinyatakan Lengkap, Polri: Bukti Komitmen Usut Tuntas Kasus Duren Tiga\n\nKinerja Polri sunggu luar biasa\n\n#P21SamboCS\nBukti Komitmen Polri";0;0;0;1;;in;1276774331855458309;1575283545484177400;1575283545484177408;"";"";PakOgah64877900
Tue Sep 27 05:29:07 +0000 2022;1574632205271572500;1574632205271572480;"Jokowi Kecewa Ada Koruptor Dibebaskan, Minta Mahfud MD Reformasi Bidang Hukum https://t.co/BGCofLnDJi https://t.co/lrjnvMRgco";145;542;270;1536;;in;71436318;1574632205271572500;1574632205271572480;"https://pbs.twimg.com/media/Fdo3pXmacAE3z_f.jpg";"photo";KompasTV
Thu Sep 29 00:52:57 +0000 2022;1575287480953233400;1575287480953233408;"Kyai Asep Puji Kinerja &amp; Ketegasan Polri Tuntaskan Kasus Ferdy Sambo dkk Hingga Dinyatakan P21 https://t.co/653AJ8JvoO";0;0;1;0;;in;1533029520336228352;1575287480953233400;1575287480953233408;"";"";koma_id
Wed Sep 28 16:50:21 +0000 2022;1575166030057705500;1575166030057705474;"@siapkawalpolri @ListyoSigitP Gerak cepat dan ketegasan yang sudah dilakukan bapak @ListyoSigitP dalam penanganan kasus ini sangat patut diapresiasi. Dengan kinerja yang bagus maka marwah polri akan segera kembali membaik dimata masyarakat. Semangat pak @ST_Burhanuddin";0;0;0;1;;in;1550404095147929600;1575075318360309800;1575075318360309760;"";"";axdway
Wed Sep 28 16:55:40 +0000 2022;1575167366543310800;1575167366543310848;"@jaksapedia @ST_Burhanuddin Bukan main sih ini mah makin hari makin keliatan progresnya, mantap, keren, gokil sih sama kinerja polri. Patut diapresiasi bangettt kejaksaanri @KejaksaanRI \n@ST_Burhanuddin";0;0;0;0;;in;1384608586974695425;1574987265612226600;1574987265612226560;"";"";Littleboybro
Thu Sep 29 00:01:55 +0000 2022;1575274639454249000;1575274639454248961;"Berkas FS Dinyatakan Lengkap, Polri: Bukti Komitmen Usut Tuntas Kasus Duren Tiga\n\nKejaksaan Agung (Kejagung) telah menyatakan bahwa berkas penyidikan kasus dugaan pembunuhan berencana serta Obstruction of Justice terkait perkara Duren Tiga P21.\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/LXajyLuOTi";23;47;32;159;;in;138290629;1575274639454249000;1575274639454248961;"https://pbs.twimg.com/media/Fdx_7swaUAAw5s0.jpg";"photo";DivHumas_Polri
Thu Sep 29 00:36:28 +0000 2022;1575283333306945500;1575283333306945536;"Berkas FS Dinyatakan Lengkap, Polri: Bukti Komitmen Usut Tuntas Kasus Duren Tiga\n\nKinerja Polri sunggu luar biasa\n\n#P21SamboCS\nBukti Komitmen Polri";0;0;0;1;;in;1276774331855458309;1575283333306945500;1575283333306945536;"";"";PakOgah64877900
Wed Sep 28 16:19:26 +0000 2022;1575158248776552400;1575158248776552448;"@siapkawalpolri @ListyoSigitP Semoga yang diharapkan akan segera terlaksana. Marwah polri akan segera pulih kembali. Dan masyarakat pun kembali percaya atas kinerja polri. Semoga memang kedepannya kinerja polri semakin bagus. @ListyoSigitP";0;0;0;1;;in;1550404095147929600;1573606451234615300;1573606451234615296;"";"";axdway
Wed Sep 28 16:10:31 +0000 2022;1575156004085731300;1575156004085731328;"@siapkawalpolri Kemanapun FS mengelak, selalu dipatahkan pak @ListyoSigitP , bukti ketegasan kapolri yang bahkan sebelumnya merupakan sahabat karib. Hukuman yang berat sudah dipersiapkan untuk FS menunggu bukti lain yang semakin ditemukan. Sangat luar biasa kinerja @DivHumas_Polri ini, keren 🔥";0;0;0;0;;in;1558407697531572225;1574958901250105300;1574958901250105344;"";"";qonleh_
Thu Sep 29 00:36:47 +0000 2022;1575283412533117000;1575283412533116929;"Berkas FS Dinyatakan Lengkap, Polri: Bukti Komitmen Usut Tuntas Kasus Duren Tiga\n\nKinerja Polri sunggu luar biasa\n\n#P21SamboCS\nBukti Komitmen Polri";0;0;0;1;;in;1276774331855458309;1575283412533117000;1575283412533116929;"";"";PakOgah64877900
Thu Sep 29 00:10:55 +0000 2022;1575276903195451400;1575276903195451393;"PP KAMMI Apresiasi Kinerja Polri dan Kejagung Usai Berkas Ferdy Sambo Cs Dinyatakan Lengkap https://t.co/30tCqcbC3T";0;0;0;0;;in;1533029520336228352;1575276903195451400;1575276903195451393;"";"";koma_id
Wed Sep 28 16:21:25 +0000 2022;1575158749333192700;1575158749333192704;"@siapkawalpolri Tegas dalam bertindak tidak akan sia-sia ya pak @ListyoSigitP. Apresiasi dalam ketegasan yang sudah beliau lakukan selama penanganan kasus ini. Sehingga menjadi bahan untuk evaluasi dari polri itu sendiri. Semoga dapat mempertahankan ketegasan dalam kinerja.";0;0;0;1;;in;1550404095147929600;1574259632574693400;1574259632574693376;"";"";axdway
Thu Sep 29 00:21:46 +0000 2022;1575279633599459300;1575279633599459328;"IPW mengapresiasi kinerja timsus bentukan Kapolri yang berhasi mengusut tuntas Perkara pembunuhan Brigadir J\n\n#P21SamboCS\nBukti Komitmen Polri https://t.co/LAWHjGkxXH";0;0;7;0;;in;1417699325400866819;1575279633599459300;1575279633599459328;"https://pbs.twimg.com/media/FdyEUh5UUAAXaiy.jpg";"photo";jurnalismeinve1
Wed Sep 28 16:35:28 +0000 2022;1575162283705405400;1575162283705405440;"@siapkawalpolri @ListyoSigitP Gesit lincah dan cekatan itu yg harus ada dalam penanganan kasus sambo ini,  agar polri terus menjadi garda terdepan penegak keadilan , semangat terus dan terus tunjukan kinerja yg optimal @ListyoSigitP agar polrimakinbaik";0;0;0;0;;in;1462126765732630530;1575075318360309800;1575075318360309760;"";"";danilavanilla_
