new_date,clean_tweet,stemmed_tweet,sentiment
21/02/2022 06:04:33,menelisik cara harpiah tentang makna hkm yg berlaku dinegeri ini bisa bermakna di kinerja tni polri melanggar hkm lansung dipecat dan dibui melarat jlas terbukti bila dibanding dgn penyelenggara negara lain dpr dll cuma benar masi bisa tertawa yg melanggar hkm,"['tisik', 'cara', 'harpiah', 'makna', 'hkm', 'laku', 'negeri', 'makna', 'kerja', 'tentara republik indonesia', 'polisi republik indonesia', 'langgar', 'hkm', 'lansung', 'pecat', 'bui', 'melarat', 'jlas', 'bukti', 'bila', 'banding', 'selenggara', 'negara', 'dpr', 'dan lain', 'cuma', 'benar', 'mas', 'tertawa', 'langgar', 'hkm']",negatif
21/02/2022 08:22:20,tim pusat penelitian dan pengembangan puslitbang polri melakukan penelitian tingkat kepercayaan masyarakat terhadap kinerja polri di polresta sidoarjo senin,"['tim', 'pusat', 'teliti', 'kembang', 'puslitbang', 'polisi republik indonesia', 'laku', 'teliti', 'tingkat', 'percaya', 'masyarakat', 'kerja', 'polisi republik indonesia', 'polresta', 'sidoarjo', 'senin']",positif
21/02/2022 10:06:51,harus ditindak tegas agar rakyat semakin percaya dgn kinerja kepolisian dan pemerintahan,"['tindak', 'tegas', 'rakyat', 'makin', 'percaya', 'kerja', 'polisi', 'perintah']",negatif
21/02/2022 10:08:36,tim puslitbang polri dalam rangka penelitian tentang tingkat kepercayaan masyarakat terhadap kinerja polri di polres mempawah tahun,"['tim', 'puslitbang', 'polisi republik indonesia', 'rangka', 'teliti', 'tingkat', 'percaya', 'masyarakat', 'kerja', 'polisi republik indonesia', 'polisi republik indonesia', 'mempawah', 'tahun']",positif
22/02/2022 11:47:20,sikat abis parah bandar narkoba kinerja polri dalam memberantas peredaran narkoba sangat luar biasa bravo polri,"['sikat', 'abis', 'parah', 'bandar', 'narkoba', 'kerja', 'polisi republik indonesia', 'berantas', 'edar', 'narkoba', 'sangat', 'luar', 'biasa', 'bravo', 'polisi republik indonesia']",positif
22/02/2022 13:05:34,kinerja lembaga pemerintah polri kejaksaan ri amp kpk semakin efektif berani dan profesional dalam memberantas korupsi,"['kerja', 'lembaga', 'perintah', 'polisi republik indonesia', 'jaksa', 'ri', 'kpk', 'makin', 'efektif', 'berani', 'profesional', 'berantas', 'korupsi']",positif
22/02/2022 13:08:11,tim puslitbang polri lakukan penelitian kepercayaan masyarakat terhadap kinerja di polres mempawah lewat,"['tim', 'puslitbang', 'polisi republik indonesia', 'laku', 'teliti', 'percaya', 'masyarakat', 'kerja', 'polisi republik indonesia', 'mempawah', 'lewat']",positif
28/02/2022 03:23:46,dgn pertemuan menko polhukam bsm polri amp kejaksaan tsb menimbulkan penafsiran pemerintah tdk percaya thdp kinerja aparat atau penyidiknya sdh sesuau aturan tapi pemerintah melakukan intervensi sesuai selera pemerintah kebetulan dlm kasus ini ada presure dari publik,"['temu', 'menko', 'polhukam', 'bsm', 'polisi republik indonesia', 'jaksa', 'tsb', 'timbul', 'tafsir', 'perintah', 'percaya', 'thdp', 'kerja', 'aparat', 'sidik', 'sesuau', 'atur', 'perintah', 'laku', 'intervensi', 'sesuai', 'selera', 'perintah', 'betul', 'kasus', 'presure', 'publik']",negatif
28/02/2022 03:25:38,harus diakui semenjak dibawah kapolri kinerja dan kepercayaan polri menurun dan mengecewakan mohon perhatian dr pak,"['aku', 'semenjak', 'bawah', 'kapolri', 'kerja', 'percaya', 'polisi republik indonesia', 'turun', 'kecewa', 'mohon', 'perhati', 'pak']",negatif
01/03/2022 05:50:08,kejagung jaksa tidak tahu kalau nurhayati ternyata pelapor kasus korupsi dana desa,"['jaksa agung', 'jaksa', 'tahu', 'nurhayati', 'nyata', 'lapor', 'kasus', 'korupsi', 'dana', 'desa']",negatif
01/03/2022 07:13:12,tagline keren² tapi kinerja amburadul polri gt presisi gt tak sengaja kejagung gt proporsional gt tak tahu,"['tagline', 'keren', 'kerja', 'hancur', 'polisi republik indonesia', 'presisi', 'sengaja', 'jaksa agung', 'proporsional', 'tahu']",negatif
01/03/2022 08:45:21,puan maharani mengapresiasi atas kinerja tni dan polri sinergipulihkanekonomi rapim tni polri,"['puan', 'maharani', 'apresiasi', 'kerja', 'tentara republik indonesia', 'polisi republik indonesia', 'sinergipulihkanekonomi', 'rapim', 'tentara republik indonesia', 'polisi republik indonesia']",positif
01/03/2022 14:43:32,semakin turun kinerja dan prestasi bagaimana ini pak kalau di jepang pimpinan sdh pasti mengundurkan diri,"['makin', 'turun', 'kerja', 'prestasi', 'bagaimana', 'pak', 'jepang', 'pimpin', 'undur', 'diri']",negatif
01/03/2022 17:27:33,bapak fokus dgn pembenahan internal saja urusan vaksinasi serahkan ke menkes pak kepuasan masyarakat dgn kinerja polri semakin menurun,"['bapak', 'fokus', 'benah', 'internal', 'urus', 'vaksinasi', 'serah', 'menteri sehat', 'pak', 'puas', 'masyarakat', 'kerja', 'polisi republik indonesia', 'makin', 'turun']",negatif
02/03/2022 00:53:21,noel joman demi munarman menafikan kinerja polri densus,"['noel', 'joman', 'munarman', 'nafi', 'kerja', 'polisi republik indonesia', 'densus']",negatif
02/03/2022 02:37:46,irwasda polda bengkulu pimpin pelaksanaan peringatan isra mikraj nabi besar muhammad saw hijriah masehi polda bengkulu dengan tema dengan hikmah isra mikraj nabi besar muhammad saw kita tingkatkan keimanan dan kinerja guna mewujudkan polri yang presisi,"['irwasda', 'polda', 'bengkulu', 'pimpin', 'laksana', 'ingat', 'isra', 'mikraj', 'nabi', 'besar', 'muhammad', 'saw', 'hijriah', 'masehi', 'polda', 'bengkulu', 'tema', 'hikmah', 'isra', 'mikraj', 'nabi', 'besar', 'muhammad', 'saw', 'tingkat', 'iman', 'kerja', 'wujud', 'polisi republik indonesia', 'presisi']",positif
02/03/2022 03:00:00,yaps emang patut di apresiasi sih kinerja tni polri soalnya ngebantu banget dah solidsinergitnipolri bersatu menjaga negeri,"['yaps', 'emang', 'patut', 'apresiasi', 'kerja', 'tentara republik indonesia', 'polisi republik indonesia', 'soal', 'ngebantu', 'banget', 'dah', 'solid sinergi tentara republik indonesia polisi republik indonesia', 'satu', 'jaga', 'negeri']",positif
02/03/2022 03:00:01,dalam rapim ketua mpr juga mengapresiasi kinerja tni polri mantap solidsinergitnipolri bersatu menjaga negeri,"['rapim', 'ketua', 'majelis musyawarat rakyat', 'apresiasi', 'kerja', 'tentara republik indonesia', 'polisi republik indonesia', 'mantap', 'solid sinergi tentara republik indonesia polisi republik indonesia', 'satu', 'jaga', 'negeri']",positif
02/03/2022 03:00:02,apresiasi diberikan presiden jokowi atass kinerja seluruh jajaran tni polri dalam membantu pemerintah dalam penanganan bencana solidsinergitnipolri bersatu menjaga negeri,"['apresiasi', 'beri', 'presiden', 'jokowi', 'kerja', 'seluruh', 'jajar', 'tentara republik indonesia', 'polisi republik indonesia', 'bantu', 'perintah', 'tangan', 'bencana', 'solid sinergi tentara republik indonesia polisi republik indonesia', 'satu', 'jaga', 'negeri']",positif
02/03/2022 03:31:57,kinerja polri gak profesional,"['kerja', 'polisi republik indonesia', 'profesional']",negatif
02/03/2022 03:51:26,kalau mau dekat di hati rakyat yo tni polri harus membenahi diri tingkatkan kinerja yg profesional hindari konflik selesaikan masalah dengan cara musyawarah mufakat jangan ada lagi sengketa lahan yg berujung konflik polri juga jangan asal menetapkan tersangka,"['mau', 'dekat', 'hati', 'rakyat', 'yo', 'tentara republik indonesia', 'polisi republik indonesia', 'benah', 'diri', 'tingkat', 'kerja', 'profesional', 'hindar', 'konflik', 'selesai', 'masalah', 'cara', 'musyawarah', 'mufakat', 'sengketa', 'lahan', 'ujung', 'konflik', 'polisi republik indonesia', 'asal', 'tetap', 'sangka']",negatif
02/03/2022 04:16:46,secara umum bagaimana pendapat anda tentang kinerja polri khususnya polres sijunjung dalam pelaksanaan operasi keselamatan sertakan juga komentarnya ya,"['umum', 'bagaimana', 'dapat', 'kerja', 'polisi republik indonesia', 'khusus', 'polisi republik indonesia', 'sijunjung', 'laksana', 'operasi', 'selamat', 'serta', 'komentar']",positif
02/03/2022 05:14:38,contoh caption demi meningkatkan kinerja secara profesional dan proporsional serta mencapai cita cita menjadi polri yang presisi ditpamobvit polda diy melaksanakan apel ranmor dinas yang digunakan sebagai kendaraan operasional dalam pelaksanaan tugas sehari hari,"['contoh', 'caption', 'tingkat', 'kerja', 'profesional', 'proporsional', 'capai', 'cita', 'cita', 'jadi', 'polisi republik indonesia', 'presisi', 'ditpamobvit', 'polda', 'diy', 'laksana', 'apel', 'ranmor', 'dinas', 'guna', 'kendara', 'operasional', 'laksana', 'tugas', 'hari', 'hari']",positif
02/03/2022 08:00:23,mau ngancem yaaaa ancem dahhh,"['mau', 'ancam', 'yaaaa', 'ancam']",negatif
02/03/2022 08:49:18,selama ini kinerja polri sangat bagus kalau kasusnya tidak berkaitan dengan yang berkuasa,"['lama', 'kerja', 'polisi republik indonesia', 'sangat', 'bagus', 'kasus', 'kait', 'kuasa']",negatif
02/03/2022 09:04:11,kasus munarman kasus hukum bkn politik terkait dlm uu teroris hasil kinerja amp bumn tdk boleh terlibat proses hukum tampa diminta jadi saksi ngak bisa diproses yg berpolitik siapa cc,"['kasus', 'munarman', 'kasus', 'hukum', 'bkn', 'politik', 'kait', 'undang undang', 'teroris', 'kerja', 'bumn', 'libat', 'proses', 'hukum', 'tampa', 'minta', 'jadi', 'saksi', 'ngak', 'proses', 'politik', 'siapa', 'cc']",negatif
02/03/2022 09:53:09,hikmah isra mi raj nabi tingkatkan keimanan dan kinerja guna mewujudkan polri yang presisi,"['hikmah', 'isra', 'mi', 'raj', 'nabi', 'tingkat', 'iman', 'kerja', 'wujud', 'polisi republik indonesia', 'presisi']",positif
02/03/2022 11:23:05,hadiri rapim polri menkeu ri apresiasi polri dalam mendukung pemulihan ekonomi menteri keuangan menkeu ri sri mulyani indrawati memberikan apresiasi dan berterima kasih atas kinerja polri serta peran beritabaik timesindonesia ketahananinformasi,"['hadir', 'rapim', 'polisi republik indonesia', 'menkeu', 'ri', 'apresiasi', 'polisi republik indonesia', 'dukung', 'pulih', 'ekonomi', 'menteri', 'uang', 'menkeu', 'ri', 'sri', 'mulyani', 'indrawati', 'beri', 'apresiasi', 'terima', 'kasih', 'kerja', 'polisi republik indonesia', 'peran', 'beritabaik', 'timesindonesia', 'ketahananinformasi']",positif
02/03/2022 14:09:57,puas kan hasil kinerja polri,"['puas', 'kan', 'kerja', 'polisi republik indonesia']",positif
02/03/2022 15:18:26,isra mi raj nabi muhammad patut jadikan contoh tauladan bisa tingkatkan iman dan kinerja polri isramirajh kimcipedes,"['isra', 'mi', 'raj', 'nabi', 'muhammad', 'patut', 'jadi', 'contoh', 'tauladan', 'tingkat', 'iman', 'kerja', 'polisi republik indonesia', 'isramirajh', 'kimcipedes']",positif
02/03/2022 15:47:34,kata survey tingkat kepuasan rakyat thd kinerja jokowi ngibul atau kagak gw ga tahu tapi kenapa takut sm wag keluarga tni polri pasti pak jokowi gak percaya sama hasil survey yg dan biayai oleh gengnya sendiri,"['kata', 'survey', 'tingkat', 'puas', 'rakyat', 'thd', 'kerja', 'jokowi', 'bohong', 'kagak', 'tahu', 'takut', 'sama', 'wag', 'keluarga', 'tentara republik indonesia', 'polisi republik indonesia', 'pak', 'jokowi', 'percaya', 'sama', 'survey', 'biaya', 'geng', 'sendiri']",negatif
03/03/2022 04:41:25,keberhasilan menurunkan kasus pandemi covid merupakan hasil kinerja berbagai pihak termasuk polri yang memainkan peran besar dalam penegakan ppkm vaksinasi testing dan tracing serta menjaga keamanan masyarakat menko marves jenderal tni purn luhut binsar pandjaitan,"['hasil', 'turun', 'kasus', 'pandemi', 'covid', 'rupa', 'kerja', 'bagai', 'pihak', 'masuk', 'polisi republik indonesia', 'main', 'peran', 'besar', 'tega', 'ppkm', 'vaksinasi', 'testing', 'tracing', 'jaga', 'aman', 'masyarakat', 'menko', 'marves', 'jenderal', 'tentara republik indonesia', 'purn', 'luhut', 'binsar', 'pandjaitan']",positif
03/03/2022 09:20:53,kesalahan yg selalu terulang makin kacau kinerja polri kejaksaan,"['salah', 'selalu', 'ulang', 'makin', 'kacau', 'kerja', 'polisi republik indonesia', 'jaksa']",negatif
03/03/2022 09:24:40,sampaikan kebutuhan dukungan polri di penyelenggaraan presidensi menko airlangga puji kinerja kapolri cs dalam menangani pandemi,"['sampai', 'butuh', 'dukung', 'polisi republik indonesia', 'selenggara', 'presidensi', 'menko', 'airlangga', 'puji', 'kerja', 'kapolri', 'cs', 'tangan', 'pandemi']",positif
04/03/2022 03:41:19,peringatan isra mi raj dalam rangka mewujudkan keimanan dan kinerja guna menuju polri yang presisi jogomalang polripresisi,"['ingat', 'isra', 'mi', 'raj', 'rangka', 'wujud', 'iman', 'kerja', 'tuju', 'polisi republik indonesia', 'presisi', 'jogomalang', 'polripresisi']",positif
04/03/2022 03:47:00,polsek mlati memperingati isro mi raj nabi muhammad saw dengan mengadakan pengajian dengan tema dengan hikmah isra mi raj nabi besar muhammad saw kita tingkatkan keimanan dan kinerja guna mewujudkan polri yang presisi dengan penceramah bapak sigit purnomo mh,"['polsek', 'mlati', 'ingat', 'isro', 'mi', 'raj', 'nabi', 'muhammad', 'saw', 'ada', 'aji', 'tema', 'hikmah', 'isra', 'mi', 'raj', 'nabi', 'besar', 'muhammad', 'saw', 'tingkat', 'iman', 'kerja', 'wujud', 'polisi republik indonesia', 'presisi', 'ceramah', 'bapak', 'sigit', 'purnomo', 'mh']",positif
04/03/2022 04:00:08,pada peringatan tahun ini bertema dengan hikmah isra dan mi raj nabi muhammad saw kita tingkatkan keimanan dan kinerja guna mewujudkan polri yang presisi isra mi rajh,"['ingat', 'tahun', 'tema', 'hikmah', 'isra', 'mi', 'raj', 'nabi', 'muhammad', 'saw', 'tingkat', 'iman', 'kerja', 'wujud', 'polisi republik indonesia', 'presisi', 'isra', 'mi', 'rajh']",positif
04/03/2022 05:25:24,peringatan isra mi raj dalam rangka mewujudkan keimanan dan kinerja guna menuju polri yang presisi jogomalang,"['ingat', 'isra', 'mi', 'raj', 'rangka', 'wujud', 'iman', 'kerja', 'tuju', 'polisi republik indonesia', 'presisi', 'jogomalang']",positif
04/03/2022 06:30:19,polres jepara peringati isra mi raj tingkatkan keimanan dan kinerja guna mewujudkan polri yang presisi,"['polisi republik indonesia', 'jepara', 'ingat', 'isra', 'mi', 'raj', 'tingkat', 'iman', 'kerja', 'wujud', 'polisi republik indonesia', 'presisi']",positif
04/03/2022 16:56:38,karena katanya kasus ini tidak dilanjutkan maka amat sangat disayangkan sekali kasus ini bisa menyeret banyak pihak tapi yah terkalahkan dgn byk nya bukti yg tidak valid dan tentu saja uang seperti nya ada yg mulai nyari cenayang sana buat nge protect yah wqwq,"['kata', 'kasus', 'lanjut', 'sangat', 'sayang', 'sekali', 'kasus', 'seret', 'banyak', 'pihak', 'kalah', 'byk', 'bukti', 'valid', 'uang', 'mulai', 'nyari', 'cenayang', 'sana', 'buat', 'nge', 'protect', 'wqwq']",negatif
04/03/2022 17:06:46,dari sini gue sadar kinerja polri lebih mending seenggaknya polisi indo bakal ngusut kasus kayak gini krn emang dipikir nalar aja orang yg terlibat mencurigakan semua ditambah kasusnya viral,"['sini', 'sadar', 'kerja', 'polisi republik indonesia', 'lebih', 'mending', 'enggak', 'polisi', 'indo', 'bakal', 'ngusut', 'kasus', 'kayak', 'gin', 'emang', 'pikir', 'nalar', 'orang', 'libat', 'curiga', 'semua', 'tambah', 'kasus', 'viral']",negatif
05/03/2022 00:39:07,peringatan isra mi raj di masjid al asykar mengangkat tema dengan hikmah isra mi raj nabi besar muhammad saw kita wujudkan keimanan dan kinerja guna mewujudkan polri yang presisi berlangsung khidmat diiringi lantunan sholawat nabi oleh tim hadrah anggota polres situbondo,"['ingat', 'isra', 'mi', 'raj', 'masjid', 'al', 'asykar', 'angkat', 'tema', 'hikmah', 'isra', 'mi', 'raj', 'nabi', 'besar', 'muhammad', 'saw', 'wujud', 'iman', 'kerja', 'wujud', 'polisi republik indonesia', 'presisi', 'langsung', 'khidmat', 'iring', 'lantun', 'sholawat', 'nabi', 'tim', 'hadrah', 'anggota', 'polisi republik indonesia', 'situbondo']",positif
05/03/2022 13:27:27,teroris dan radikal radikul itu hantu cuman mainan pemerintah untuk pengalihan isu biar rakyat tidak pokus memerhatikan kinerja pemerinta,"['teroris', 'radikal', 'radikul', 'hantu', 'cuman', 'main', 'perintah', 'alih', 'isu', 'rakyat', 'pokus', 'perhati', 'kerja', 'pemerinta']",negatif
06/03/2022 01:14:09,realitanya gak sesederhana itu kok polisi skrg sudh menjadi jabatan yg politis dan sgt berpengaruh di mata masyarakat terlepas dari kinerja mereka kini bnyak jabatan strategis diisi oleh polisi dan militer anggaran polri mnjadi salah satu yg paling besar di pmrintahan jokowi,"['realitanya', 'sederhana', 'kok', 'polisi', 'sudh', 'jadi', 'jabat', 'politis', 'segitu', 'pengaruh', 'mata', 'masyarakat', 'lepas', 'kerja', 'kini', 'bnyak', 'jabat', 'strategis', 'isi', 'polisi', 'militer', 'anggar', 'polisi republik indonesia', 'mnjadi', 'salah', 'satu', 'paling', 'besar', 'pmrintahan', 'jokowi']",negatif
07/03/2022 09:23:51,dirbinmas polda banten memberikan apresiasi kinerja personel dalam membantu masyarakat terdampak banjir pada senin pendekarbanten polda banten,"['dirbinmas', 'polda', 'banten', 'beri', 'apresiasi', 'kerja', 'personel', 'bantu', 'masyarakat', 'dampak', 'banjir', 'senin', 'pendekarbanten', 'polda', 'banten']",positif
07/03/2022 10:33:04,polres jepara peringati isra mi raj tingkatkan keimanan dan kinerja guna mewujudkan polri yang presisi,"['polisi republik indonesia', 'jepara', 'ingat', 'isra', 'mi', 'raj', 'tingkat', 'iman', 'kerja', 'wujud', 'polisi republik indonesia', 'presisi']",positif
07/03/2022 10:42:33,yang harusnya cepat di ganti sebenarnya menteri terkait mengatasi masalah yg sepele saja gak mampu merusak kinerja pemerintahan jokowi saja,"['harus', 'cepat', 'ganti', 'benar', 'menteri', 'kait', 'atas', 'masalah', 'sepele', 'mampu', 'rusak', 'kerja', 'perintah', 'jokowi']",positif
07/03/2022 13:47:40,kebijakan menkeu menghapus tunjangan kinerja pns ini juga fatal menghapus tunjangan yang secara tiba ini menghancurkan kehidupan pns tiba seorang pns kehilangan income sampai juta per bulan angsuran barang yang belum terbayar betul membuat pns jadi setengah gila,"['bijak', 'menkeu', 'hapus', 'tunjang', 'kerja', 'pns', 'fatal', 'hapus', 'tunjang', 'tiba', 'hancur', 'hidup', 'pns', 'tiba', 'orang', 'pns', 'hilang', 'income', 'juta', 'per', 'bulan', 'angsur', 'barang', 'bayar', 'betul', 'buat', 'pns', 'jadi', 'tengah', 'gila']",negatif
08/03/2022 03:06:20,min dapat kesempatan baik nih buat memperbaiki citra kinerja polri dimata netijen tidak ada materai rb dan kata damai ya bpk ibu polri yg tercintaahh,"['min', 'sempat', 'baik', 'buat', 'baik', 'citra', 'kerja', 'polisi republik indonesia', 'mata', 'netijen', 'materai', 'rb', 'kata', 'damai', 'bpk', 'ibu', 'polisi republik indonesia', 'tercintaahh']",negatif
08/03/2022 10:42:02,polres jepara peringati isra mi raj tingkatkan keimanan dan kinerja guna mewujudkan polri yang presisi,"['polisi republik indonesia', 'jepara', 'ingat', 'isra', 'mi', 'raj', 'tingkat', 'iman', 'kerja', 'wujud', 'polisi republik indonesia', 'presisi']",positif
08/03/2022 10:51:08,tribratanewsmanggaraitimur tim puslitbang polri melaksanakan penelitian tentang tingkat kepercayaan masyarakat terhadap kinerja polri yang dilaksanakan di aula lantai iii polres manggarai timur,"['tribratanewsmanggaraitimur', 'tim', 'puslitbang', 'polisi republik indonesia', 'laksana', 'teliti', 'tingkat', 'percaya', 'masyarakat', 'kerja', 'polisi republik indonesia', 'laksana', 'aula', 'lantai', 'iii', 'polisi republik indonesia', 'manggarai', 'timur']",positif
